locus_tag	ftype	length_bp	gene	EC_number	COG	product
BMKFACGC_01861	CDS	438	rfbP	2.7.8.6		Undecaprenyl-phosphate galactose phosphotransferase
BMKFACGC_01862	CDS	150				hypothetical protein
BMKFACGC_01863	CDS	783	ywqE	3.1.3.48	COG4464	Tyrosine-protein phosphatase YwqE
BMKFACGC_01864	CDS	756	ywqD	2.7.10.2	COG0489	Tyrosine-protein kinase YwqD
BMKFACGC_01865	CDS	792	ywqC		COG3944	putative capsular polysaccharide biosynthesis protein YwqC
BMKFACGC_01866	CDS	1056	tagU_3	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
BMKFACGC_01867	CDS	1020	lplJ_2	6.3.1.20	COG0095	Lipoate-protein ligase LplJ
BMKFACGC_01868	CDS	1413	bcaP_2		COG0531	Branched-chain amino acid permease BcaP
BMKFACGC_01869	CDS	1008	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
BMKFACGC_01870	CDS	474	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
BMKFACGC_01871	CDS	1200	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
BMKFACGC_01872	CDS	606	ribE	2.5.1.9		Riboflavin synthase
BMKFACGC_01873	CDS	1053	ribD		COG0117	Riboflavin biosynthesis protein RibD
BMKFACGC_01874	CDS	663	ktrC		COG0569	Ktr system potassium uptake protein C
BMKFACGC_01875	CDS	1353	ntpJ		COG0168	Potassium/sodium uptake protein NtpJ
BMKFACGC_01876	CDS	969	yvyI	5.3.1.8	COG1482	Putative mannose-6-phosphate isomerase YvyI
BMKFACGC_01877	CDS	393	rpsI		COG0103	Small ribosomal subunit protein uS9
BMKFACGC_01878	CDS	444	rplM		COG0102	Large ribosomal subunit protein uL13
BMKFACGC_01879	CDS	798	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
BMKFACGC_01880	CDS	801	ecfT_1		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
BMKFACGC_01881	CDS	873	ecfA2	7.-.-.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2
BMKFACGC_01882	CDS	840	ecfA1	7.-.-.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
BMKFACGC_01883	CDS	1263				ISL3 family transposase ISP1
BMKFACGC_01884	CDS	384	rplQ		COG0203	Large ribosomal subunit protein bL17
BMKFACGC_01885	CDS	951	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
BMKFACGC_01886	CDS	390	rpsK		COG0100	Small ribosomal subunit protein uS11
BMKFACGC_01887	CDS	366	rpsM		COG0099	Small ribosomal subunit protein uS13
BMKFACGC_01888	CDS	219	infA		COG0361	Translation initiation factor IF-1
BMKFACGC_01889	CDS	660	adk	2.7.4.3		Adenylate kinase
BMKFACGC_01890	CDS	1311	secY		COG0201	Protein translocase subunit SecY
BMKFACGC_01891	CDS	435	rplO		COG0200	Large ribosomal subunit protein uL15
BMKFACGC_01892	CDS	183	rpmD		COG1841	Large ribosomal subunit protein uL30
BMKFACGC_01893	CDS	504	rpsE		COG0098	Small ribosomal subunit protein uS5
BMKFACGC_01894	CDS	357	rplR		COG0256	Large ribosomal subunit protein uL18
BMKFACGC_01895	CDS	537	rplF			Large ribosomal subunit protein uL6
BMKFACGC_01896	CDS	399	rpsH		COG0096	Small ribosomal subunit protein uS8
BMKFACGC_01897	CDS	186	rpsZ		COG0199	Small ribosomal subunit protein uS14C
BMKFACGC_01898	CDS	543	rplE		COG0094	Large ribosomal subunit protein uL5
BMKFACGC_01899	CDS	312	rplX			Large ribosomal subunit protein uL24
BMKFACGC_01900	CDS	369	rplN		COG0093	Large ribosomal subunit protein uL14
BMKFACGC_01901	CDS	267	rpsQ		COG0186	Small ribosomal subunit protein uS17
BMKFACGC_01902	CDS	195	rpmC		COG0255	Large ribosomal subunit protein uL29
BMKFACGC_01903	CDS	435	rplP		COG0197	Large ribosomal subunit protein uL16
BMKFACGC_01904	CDS	660	rpsC		COG0092	Small ribosomal subunit protein uS3
BMKFACGC_01905	CDS	357	rplV		COG0091	Large ribosomal subunit protein uL22
BMKFACGC_01906	CDS	276	rpsS		COG0185	Small ribosomal subunit protein uS19
BMKFACGC_01907	CDS	849	rplB		COG0090	Large ribosomal subunit protein uL2
BMKFACGC_01908	CDS	288	rplW		COG0089	Large ribosomal subunit protein uL23
BMKFACGC_01909	CDS	624	rplD		COG0088	Large ribosomal subunit protein uL4
BMKFACGC_01910	CDS	651	rplC		COG0087	Large ribosomal subunit protein uL3
BMKFACGC_01911	CDS	309	rpsJ		COG0051	Small ribosomal subunit protein uS10
BMKFACGC_01912	CDS	1332	mepA_2		COG0534	Multidrug export protein MepA
BMKFACGC_01913	CDS	2100	fusA			elongation factor G FusA
BMKFACGC_01914	CDS	471	rpsG		COG0049	Small ribosomal subunit protein uS7
BMKFACGC_01915	CDS	414	rpsL		COG0048	Small ribosomal subunit protein uS12
BMKFACGC_01916	CDS	648				hypothetical protein
BMKFACGC_01917	CDS	3648	rpoC			DNA-directed RNA polymerase subunit beta RpoC
BMKFACGC_01918	CDS	3612	rpoB			DNA-directed RNA polymerase subunit beta RpoB
BMKFACGC_01919	CDS	606				hypothetical protein
BMKFACGC_01920	CDS	2487	clpC_1		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpC
BMKFACGC_01921	CDS	468	ctsR		COG4463	Transcriptional regulator CtsR
BMKFACGC_01922	tRNA	76				tRNA-Pro(cgg)
BMKFACGC_01923	tRNA	76				tRNA-Pro(tgg)
BMKFACGC_01924	tRNA	76				tRNA-Arg(acg)
BMKFACGC_01925	tRNA	88				tRNA-Leu(taa)
BMKFACGC_01926	tRNA	72				tRNA-Gly(gcc)
BMKFACGC_01927	tRNA	75				tRNA-Thr(agt)
BMKFACGC_01928	tRNA	84				tRNA-Leu(tag)
BMKFACGC_01929	tRNA	76				tRNA-Val(tac)
BMKFACGC_01930	CDS	1272	serS	6.1.1.11	COG0172	Serine--tRNA ligase
BMKFACGC_01931	CDS	633		2.7.1.113	COG1428	Deoxyguanosine kinase
BMKFACGC_01932	CDS	1500	lysP		COG0833	Lysine-specific permease LysP
BMKFACGC_01933	CDS	555				hypothetical protein
BMKFACGC_01934	CDS	795	axeA1	3.1.1.72	COG0657	Acetylxylan esterase
BMKFACGC_01935	CDS	669				hypothetical protein
BMKFACGC_01936	CDS	450				hypothetical protein
BMKFACGC_01937	CDS	762				hypothetical protein
BMKFACGC_01938	CDS	648	mntR			HTH-type transcriptional regulator MntR
BMKFACGC_01939	CDS	897	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
BMKFACGC_01940	CDS	564				hypothetical protein
BMKFACGC_01941	CDS	438				hypothetical protein
BMKFACGC_01942	CDS	1497	emrB_3		COG2814	Multidrug export protein EmrB
BMKFACGC_01943	CDS	726				hypothetical protein
BMKFACGC_01944	CDS	240				hypothetical protein
BMKFACGC_01945	CDS	711	ygaZ_1		COG1296	Inner membrane protein YgaZ
BMKFACGC_01946	CDS	333				hypothetical protein
BMKFACGC_01947	CDS	1278	pyrP		COG2233	Uracil permease
BMKFACGC_01948	CDS	1194	entS			Enterobactin exporter EntS
BMKFACGC_01949	CDS	399				hypothetical protein
BMKFACGC_01950	CDS	519	paiA	2.3.1.57	COG0456	Spermidine/spermine N(1)-acetyltransferase
BMKFACGC_01951	CDS	486				hypothetical protein
BMKFACGC_01952	CDS	588	rimI_2	2.3.1.266		[Ribosomal protein bS18]-alanine N-acetyltransferase
BMKFACGC_01953	CDS	777				hypothetical protein
BMKFACGC_01954	CDS	885	rluD_3	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
BMKFACGC_01955	CDS	318	gcvH_2			Glycine cleavage system H protein
BMKFACGC_01956	CDS	201				hypothetical protein
BMKFACGC_01957	CDS	171				hypothetical protein
BMKFACGC_01958	CDS	564	maa_3	2.3.1.79	COG0110	Maltose O-acetyltransferase
BMKFACGC_01959	CDS	1425	araA	5.3.1.4		L-arabinose isomerase
BMKFACGC_01960	CDS	729	araD_1	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase
BMKFACGC_01961	CDS	1602	xylB_6	2.7.1.17		Xylulose kinase
BMKFACGC_01962	CDS	1398	xylT_2			D-xylose transporter
BMKFACGC_01963	CDS	1086	araR		COG1609	Arabinose metabolism transcriptional repressor
BMKFACGC_01964	CDS	417	maa_4	2.3.1.79	COG0110	Maltose O-acetyltransferase
BMKFACGC_01965	CDS	930			COG2826	IS30 family transposase ISLpl1
BMKFACGC_01966	CDS	144				hypothetical protein
BMKFACGC_01967	CDS	891				hypothetical protein
BMKFACGC_01968	CDS	981		3.2.1.55	COG3940	Extracellular exo-alpha-(1->5)-L-arabinofuranosidase
BMKFACGC_01969	CDS	1290	rafB			Raffinose permease
BMKFACGC_01970	CDS	1491	abfA_1	3.2.1.55		Intracellular exo-alpha-(1->5)-L-arabinofuranosidase
BMKFACGC_01971	CDS	1776	recQ	5.6.2.4	COG0514	ATP-dependent DNA helicase RecQ
BMKFACGC_01972	CDS	423	ywnA_2		COG1959	Putative HTH-type transcriptional regulator YwnA
BMKFACGC_01973	CDS	576				hypothetical protein
BMKFACGC_01974	CDS	1404	pepDA_5	3.4.13.19	COG4690	Dipeptidase A
BMKFACGC_01975	CDS	1617	arcD1_1		COG0531	Arginine/ornithine antiporter ArcD1
BMKFACGC_01976	CDS	2535	pepN	3.4.11.2		Aminopeptidase N
BMKFACGC_01977	CDS	399				hypothetical protein
BMKFACGC_01978	CDS	2214	agaA	3.2.1.22		Alpha-galactosidase AgaA
BMKFACGC_01979	CDS	2247				hypothetical protein
BMKFACGC_01980	CDS	1566	guaA_1	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
BMKFACGC_01981	CDS	579				hypothetical protein
BMKFACGC_01982	CDS	924	coaA	2.7.1.33	COG0572	Pantothenate kinase
BMKFACGC_01983	CDS	2295	helD_2	3.6.4.12	COG3973	DNA helicase IV
BMKFACGC_01984	CDS	1854				hypothetical protein
BMKFACGC_01985	CDS	651	gpmA_4	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
BMKFACGC_01986	CDS	960	oppF_2	7.4.2.6	COG4608	Oligopeptide transport ATP-binding protein OppF
BMKFACGC_01987	CDS	1101	dppD	7.4.2.9	COG0444	Dipeptide transport ATP-binding protein DppD
BMKFACGC_01988	CDS	1026	dppC		COG1173	Dipeptide transport system permease protein DppC
BMKFACGC_01989	CDS	930	dppB		COG0601	Dipeptide transport system permease protein DppB
BMKFACGC_01990	CDS	1626	dppA_7		COG4166	Dipeptide-binding protein
BMKFACGC_01991	CDS	1626	dppA_8		COG4166	Dipeptide-binding protein
BMKFACGC_01992	CDS	1278	hflX		COG2262	GTPase HflX
BMKFACGC_01993	CDS	657	glnP		COG0765	putative glutamine ABC transporter permease protein GlnP
BMKFACGC_01994	CDS	639	glnM		COG0765	putative glutamine ABC transporter permease protein GlnM
BMKFACGC_01995	CDS	837	glnH_2		COG0834	ABC transporter glutamine-binding protein GlnH
BMKFACGC_01996	CDS	741	glnQ_3	7.4.2.-	COG1126	Glutamine transport ATP-binding protein GlnQ
BMKFACGC_01997	CDS	933				hypothetical protein
BMKFACGC_01998	CDS	546				hypothetical protein
BMKFACGC_01999	CDS	459	zur		COG0735	Zinc-specific metallo-regulatory protein
BMKFACGC_02000	CDS	573	gmk_2	2.7.4.8		Guanylate kinase
BMKFACGC_02001	CDS	423				hypothetical protein
BMKFACGC_02002	CDS	1395	bcaP_3		COG0531	Branched-chain amino acid permease BcaP
BMKFACGC_02003	CDS	2436	pepX	3.4.14.11	COG2936	Xaa-Pro dipeptidyl-peptidase
BMKFACGC_02004	CDS	912	fpaP	3.4.11.5	COG2267	Proline iminopeptidase
BMKFACGC_02005	CDS	600	yciB	2.-.-.-	COG1376	Putative L,D-transpeptidase YciB
BMKFACGC_02006	CDS	1557	ettA_2	3.6.1.-	COG0488	Energy-dependent translational throttle protein EttA
BMKFACGC_02007	CDS	384				Virulence protein
BMKFACGC_02008	CDS	690				hypothetical protein
BMKFACGC_02009	CDS	699	yxdL		COG1136	ABC transporter ATP-binding protein YxdL
BMKFACGC_02010	CDS	966				hypothetical protein
BMKFACGC_02011	CDS	966				hypothetical protein
BMKFACGC_02012	CDS	891	degV_4		COG1307	Protein DegV
BMKFACGC_02013	CDS	996				hypothetical protein
BMKFACGC_02014	CDS	903				hypothetical protein
BMKFACGC_02015	CDS	771	thiQ	7.6.2.15	COG3840	Thiamine import ATP-binding protein ThiQ
BMKFACGC_02016	CDS	705				hypothetical protein
BMKFACGC_02017	CDS	693				hypothetical protein
BMKFACGC_02018	CDS	1041				hypothetical protein
BMKFACGC_02019	CDS	363				hypothetical protein
BMKFACGC_02020	CDS	3120				hypothetical protein
BMKFACGC_02021	CDS	198				hypothetical protein
BMKFACGC_02022	CDS	867	ykwC	1.1.-.-	COG2084	putative oxidoreductase YkwC
BMKFACGC_02023	CDS	750				hypothetical protein
BMKFACGC_02024	CDS	1314	yfeW_2	3.4.16.4		Putative D-alanyl-D-alanine carboxypeptidase
BMKFACGC_02025	CDS	624				hypothetical protein
BMKFACGC_02026	CDS	990				hypothetical protein
BMKFACGC_02027	CDS	978	yxeI_1	3.5.1.11	COG3049	Penicillin V acylase
BMKFACGC_02028	CDS	762	budC	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
BMKFACGC_02029	CDS	237				hypothetical protein
BMKFACGC_02030	CDS	2763	ydgH		COG1033	Putative membrane protein YdgH
BMKFACGC_02031	CDS	1284	ribZ_2		COG2814	Riboflavin transporter RibZ
BMKFACGC_02032	CDS	930			COG2826	IS30 family transposase ISLpl1
BMKFACGC_02033	CDS	189				hypothetical protein
BMKFACGC_02034	CDS	537				hypothetical protein
BMKFACGC_02035	CDS	471				hypothetical protein
BMKFACGC_02036	CDS	471				hypothetical protein
BMKFACGC_02037	CDS	432		2.3.1.-		Acetyltransferase
BMKFACGC_02038	CDS	663	gpmA_5	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
BMKFACGC_02039	CDS	2133	ltaS1_2		COG1368	Lipoteichoic acid synthase 1
BMKFACGC_02040	CDS	996	yumC	1.18.1.2	COG0492	Ferredoxin--NADP reductase 2
BMKFACGC_02041	CDS	759				hypothetical protein
BMKFACGC_02042	CDS	1044				hypothetical protein
BMKFACGC_02043	CDS	957	rihB_1	3.2.2.8	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihB
BMKFACGC_02044	CDS	348				hypothetical protein
BMKFACGC_02045	CDS	663				hypothetical protein
BMKFACGC_02046	CDS	816	yidA_2	3.1.3.23	COG0561	Sugar phosphatase YidA
BMKFACGC_02047	CDS	630				hypothetical protein
BMKFACGC_02048	CDS	216				hypothetical protein
BMKFACGC_02049	CDS	1278	licC		COG1455	Lichenan permease IIC component
BMKFACGC_02050	CDS	822	ybiV_3	3.1.3.23	COG0561	Sugar phosphatase YbiV
BMKFACGC_02051	CDS	759				hypothetical protein
BMKFACGC_02052	CDS	330				hypothetical protein
BMKFACGC_02053	CDS	177				hypothetical protein
BMKFACGC_02054	CDS	492		2.3.1.28		Chloramphenicol acetyltransferase
BMKFACGC_02055	CDS	1179				hypothetical protein
BMKFACGC_02056	CDS	924	dacA_1	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
BMKFACGC_02057	CDS	564	ykoE		COG4721	Putative HMP/thiamine permease protein YkoE
BMKFACGC_02058	CDS	1410	ykoD_1	7.6.2.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
BMKFACGC_02059	CDS	654	ykoC		COG0619	Putative HMP/thiamine permease protein YkoC
BMKFACGC_02060	CDS	654	tenA	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
BMKFACGC_02061	CDS	105				hypothetical protein
BMKFACGC_02062	CDS	288				hypothetical protein
BMKFACGC_02063	CDS	192				hypothetical protein
BMKFACGC_02064	CDS	240				hypothetical protein
BMKFACGC_02065	CDS	345				hypothetical protein
BMKFACGC_02066	CDS	1164				hypothetical protein
BMKFACGC_02067	CDS	1011				hypothetical protein
BMKFACGC_02068	CDS	156				hypothetical protein
BMKFACGC_02069	CDS	1404	pucK_2		COG2233	Uric acid permease PucK
BMKFACGC_02070	CDS	894		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
BMKFACGC_02071	CDS	1221	yhaP		COG1668	putative protein YhaP
BMKFACGC_02072	tRNA	75				tRNA-Ala(cgc)
BMKFACGC_02073	CDS	1350			COG2966	putative threonine/serine exporter
BMKFACGC_02074	CDS	867				DegV domain-containing protein
BMKFACGC_02075	CDS	807		1.1.1.-	COG0656	Aldo-keto reductase/MSMEI_2347
BMKFACGC_02076	CDS	369				hypothetical protein
BMKFACGC_02077	CDS	363				hypothetical protein
BMKFACGC_02078	CDS	1407	gadB_2	4.1.1.15	COG0076	Glutamate decarboxylase
BMKFACGC_02079	CDS	687	larR		COG0664	Lactate racemization regulatory protein
BMKFACGC_02080	CDS	1281	larA	5.1.2.1	COG3875	Lactate racemase
BMKFACGC_02081	CDS	762	larB	2.5.1.143	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
BMKFACGC_02082	CDS	1233	larC	4.99.1.12	COG1641	Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
BMKFACGC_02083	CDS	837	larE	4.4.1.37	COG1606	Pyridinium-3,5-bisthiocarboxylic acid mononucleotide synthase
BMKFACGC_02084	CDS	669	gla			Glycerol facilitator-aquaporin gla
BMKFACGC_02085	CDS	984	nixA		COG3376	Nickel transporter NixA
BMKFACGC_02086	CDS	420				hypothetical protein
BMKFACGC_02087	CDS	183				hypothetical protein
BMKFACGC_02088	CDS	1026			COG2826	IS30 family transposase ISSag3
BMKFACGC_02089	CDS	999			COG2826	IS30 family transposase ISSlu1
BMKFACGC_02090	CDS	1113	potA	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
BMKFACGC_02091	CDS	825	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
BMKFACGC_02092	CDS	804	potC		COG1177	Spermidine/putrescine transport system permease protein PotC
BMKFACGC_02093	CDS	1071	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
BMKFACGC_02094	CDS	804	pstB3_3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
BMKFACGC_02095	CDS	891	pstA		COG0581	Phosphate transport system permease protein PstA
BMKFACGC_02096	CDS	954				hypothetical protein
BMKFACGC_02097	CDS	891	pstS1_2		COG0226	Phosphate-binding protein PstS 1
BMKFACGC_02098	CDS	351				hypothetical protein
BMKFACGC_02099	CDS	204				hypothetical protein
BMKFACGC_02100	CDS	372			COG3039	IS5 family transposase ISLpl3
BMKFACGC_02101	CDS	432			COG3039	IS5 family transposase ISLpl3
BMKFACGC_02102	CDS	264				hypothetical protein
BMKFACGC_02103	CDS	2367	dinG_2	3.1.-.-		3'-5' exonuclease DinG
BMKFACGC_02104	CDS	693				hypothetical protein
BMKFACGC_02105	CDS	918				hypothetical protein
BMKFACGC_02106	CDS	1044	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
BMKFACGC_02107	CDS	447				hypothetical protein
BMKFACGC_02108	CDS	1272				ISL3 family transposase ISSau8
BMKFACGC_02109	CDS	921			COG2826	IS30 family transposase ISLsa1
BMKFACGC_02110	CDS	1590	aimA		COG0531	Glutamate/serine transporter AimA
BMKFACGC_02111	CDS	708				hypothetical protein
BMKFACGC_02112	CDS	690				hypothetical protein
BMKFACGC_02113	CDS	492	perR		COG0735	Peroxide-responsive repressor PerR
BMKFACGC_02114	CDS	1071				hypothetical protein
BMKFACGC_02115	CDS	747				hypothetical protein
BMKFACGC_02116	CDS	783				hypothetical protein
BMKFACGC_02117	CDS	1116				hypothetical protein
BMKFACGC_02118	CDS	117				hypothetical protein
BMKFACGC_02119	CDS	486				Putative universal stress protein
BMKFACGC_02120	CDS	1026			COG2826	IS30 family transposase ISSag3
BMKFACGC_02121	CDS	885				hypothetical protein
BMKFACGC_02122	CDS	471				hypothetical protein
BMKFACGC_02123	CDS	930			COG2826	IS30 family transposase ISLpl1
BMKFACGC_02124	CDS	504				hypothetical protein
BMKFACGC_02125	CDS	1956	pepO	3.4.24.-	COG3590	Neutral endopeptidase
BMKFACGC_02126	CDS	534	yvqK	2.5.1.17	COG2096	Corrinoid adenosyltransferase
BMKFACGC_02127	CDS	786				hypothetical protein
BMKFACGC_02128	CDS	921			COG2826	IS30 family transposase ISLsa1
BMKFACGC_02129	CDS	690				hypothetical protein
BMKFACGC_02130	CDS	666	bcrA			Bacitracin transport ATP-binding protein BcrA
BMKFACGC_02131	CDS	501				hypothetical protein
BMKFACGC_02132	CDS	2253	rtpR	1.17.4.2		Adenosylcobalamin-dependent ribonucleoside-triphosphate reductase
BMKFACGC_02133	CDS	249				hypothetical protein
BMKFACGC_02134	CDS	1011	ganR		COG1609	HTH-type transcriptional regulator GanR
BMKFACGC_02135	CDS	1464	galT	2.7.7.12		Galactose-1-phosphate uridylyltransferase
BMKFACGC_02136	CDS	1005	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
BMKFACGC_02137	CDS	1170	galK_2	2.7.1.6	COG0153	Galactokinase
BMKFACGC_02138	CDS	1425	lacS		COG2190	Lactose permease
BMKFACGC_02139	CDS	246				hypothetical protein
BMKFACGC_02140	CDS	1731	pgcA	5.4.2.2	COG1109	Phosphoglucomutase
BMKFACGC_02141	CDS	1023		5.1.3.21	COG2017	Maltose epimerase
BMKFACGC_02142	CDS	1119	mmgC	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
BMKFACGC_02143	CDS	795	carD	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
BMKFACGC_02144	CDS	966	carE	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
BMKFACGC_02145	CDS	528				hypothetical protein
BMKFACGC_02146	CDS	507	tdh	1.1.1.103		L-threonine 3-dehydrogenase
BMKFACGC_02147	CDS	339				hypothetical protein
BMKFACGC_02148	CDS	678	hchA	3.5.1.124		Protein/nucleic acid deglycase HchA
BMKFACGC_02149	CDS	1719				hypothetical protein
BMKFACGC_02150	CDS	903				hypothetical protein
BMKFACGC_02151	CDS	1224	yhjX		COG2223	putative MFS-type transporter YhjX
BMKFACGC_02152	CDS	861	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
BMKFACGC_02153	CDS	819	bacC	1.1.1.385	COG1028	Dihydroanticapsin 7-dehydrogenase
BMKFACGC_02154	CDS	444				hypothetical protein
BMKFACGC_02155	CDS	1413	ribZ_3		COG2814	Riboflavin transporter RibZ
BMKFACGC_02156	CDS	174				hypothetical protein
BMKFACGC_02157	CDS	798	map_1	3.4.11.18	COG0024	Methionine aminopeptidase 1
BMKFACGC_02158	CDS	717	menG	2.1.1.163		Demethylmenaquinone methyltransferase
BMKFACGC_02159	CDS	855				hypothetical protein
BMKFACGC_02160	CDS	633		3.2.2.-		Putative 3-methyladenine DNA glycosylase
BMKFACGC_02161	CDS	393				hypothetical protein
BMKFACGC_02162	CDS	693	yvdM	5.4.2.6	COG0637	Beta-phosphoglucomutase
BMKFACGC_02163	CDS	459				hypothetical protein
BMKFACGC_02164	CDS	1305	betL		COG1292	Glycine betaine transporter BetL
BMKFACGC_02165	CDS	294	ectP		COG1292	Ectoine/glycine betaine/proline transporter EctP
BMKFACGC_02166	CDS	609	maa_5	2.3.1.79	COG0110	Maltose O-acetyltransferase
BMKFACGC_02167	CDS	480				hypothetical protein
BMKFACGC_02168	CDS	795	rnhA_2	3.1.26.4		Ribonuclease H
BMKFACGC_02169	CDS	480				hypothetical protein
BMKFACGC_02170	CDS	1239	codA_1	3.5.4.1	COG0402	Cytosine deaminase
BMKFACGC_02171	CDS	297				hypothetical protein
BMKFACGC_02172	CDS	816	thiD_1	2.7.1.49		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
BMKFACGC_02173	CDS	180				hypothetical protein
BMKFACGC_02174	CDS	693	kefG	1.6.5.2		Glutathione-regulated potassium-efflux system ancillary protein KefG
BMKFACGC_02175	tRNA	74				tRNA-Arg(tct)
BMKFACGC_02176	CDS	318				hypothetical protein
BMKFACGC_02177	CDS	150				hypothetical protein
BMKFACGC_02178	CDS	240				hypothetical protein
BMKFACGC_02179	CDS	204	cspC		COG1278	Cold shock protein CspC
BMKFACGC_02180	CDS	609	mhqD	3.1.-.-	COG0400	Putative hydrolase MhqD
BMKFACGC_02181	CDS	321				hypothetical protein
BMKFACGC_02182	CDS	1140	mutY	3.2.2.31		Adenine DNA glycosylase
BMKFACGC_02183	CDS	1656	dppA_9		COG4166	Dipeptide-binding protein
BMKFACGC_02184	CDS	3351				hypothetical protein
BMKFACGC_02185	CDS	312				hypothetical protein
BMKFACGC_02186	CDS	1041	lplA	6.3.1.20		Lipoate--protein ligase
BMKFACGC_02187	CDS	375	gcvH_3		COG0509	Glycine cleavage system H protein
BMKFACGC_02188	CDS	984	iolS_1	1.1.1.-	COG0667	Aldo-keto reductase IolS
BMKFACGC_02189	CDS	291				hypothetical protein
BMKFACGC_02190	CDS	987	yicL_2		COG0697	putative inner membrane transporter YicL
BMKFACGC_02191	CDS	921			COG2826	IS30 family transposase ISLsa1
BMKFACGC_02192	CDS	681	metP		COG2011	Methionine import system permease protein MetP
BMKFACGC_02193	CDS	1065	metN	7.4.2.11	COG1135	Methionine import ATP-binding protein MetN
BMKFACGC_02194	CDS	804	metQ		COG1464	D-methionine-binding lipoprotein MetQ
BMKFACGC_02195	CDS	549	tag_1	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
BMKFACGC_02196	CDS	1641	dppA_10		COG4166	Dipeptide-binding protein
BMKFACGC_02197	CDS	105				hypothetical protein
BMKFACGC_02198	CDS	2256	bglB_2	3.2.1.21	COG1472	Thermostable beta-glucosidase B
BMKFACGC_02199	CDS	984	yxeI_2	3.5.1.11	COG3049	Penicillin V acylase
BMKFACGC_02200	CDS	3150	sbcC			Nuclease SbcCD subunit C
BMKFACGC_02201	CDS	1134	sbcD		COG0420	Nuclease SbcCD subunit D
BMKFACGC_02202	CDS	561	tag_2	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
BMKFACGC_02203	CDS	927				hypothetical protein
BMKFACGC_02204	CDS	951				hypothetical protein
BMKFACGC_02205	CDS	1125		3.2.1.4		Endoglucanase
BMKFACGC_02206	CDS	321				hypothetical protein
BMKFACGC_02207	CDS	423				hypothetical protein
BMKFACGC_02208	CDS	429				hypothetical protein
BMKFACGC_02209	CDS	570			COG1309	putative HTH-type transcriptional regulator
BMKFACGC_02210	CDS	402				hypothetical protein
BMKFACGC_02211	CDS	1167				hypothetical protein
BMKFACGC_02212	CDS	990			COG2826	IS30 family transposase ISSlu1
BMKFACGC_02213	CDS	843	dkgB	1.1.1.274		2,5-diketo-D-gluconic acid reductase B
BMKFACGC_02214	CDS	1185	pbuE_1		COG2814	Purine efflux pump PbuE
BMKFACGC_02215	CDS	1197	pbuE_2		COG2814	Purine efflux pump PbuE
BMKFACGC_02216	CDS	432			COG3039	IS5 family transposase ISLpl3
BMKFACGC_02217	CDS	372			COG3039	IS5 family transposase ISLpl3
BMKFACGC_02218	CDS	969	ard_2	1.3.1.125		NADH:acrylate oxidoreductase
BMKFACGC_02219	CDS	267	pduN_2			Bacterial microcompartment shell vertex protein PduN
BMKFACGC_02220	CDS	924	rhaR_3			HTH-type transcriptional activator RhaR
BMKFACGC_02221	CDS	1272				ISL3 family transposase ISSau8
BMKFACGC_02222	CDS	702				hypothetical protein
BMKFACGC_02223	CDS	1050				hypothetical protein
