query,genome,gene_cluster,gene_callers_id,subject,pident,alignment_length,evalue,bitscore,function
00000526|gene_cluster_GC_00002774|genome_name_P363_Unknown_BE|gene_callers_id_796,P363_Unknown_BE,GC_00002774,796,sp|O32273|TUAB_BACSU,23.617,470.0,5.86e-29,122.0,sp|O32273|TUAB_BACSU Teichuronic acid biosynthesis protein TuaB OS=Bacillus subtilis (strain 168) OX=224308 GN=tuaB PE=2 SV=1
00000527|gene_cluster_GC_00002863|genome_name_P2052_Cocoa_CR|gene_callers_id_1837,P2052_Cocoa_CR,GC_00002863,1837,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000528|gene_cluster_GC_00002960|genome_name_P2020_Cocoa_CR|gene_callers_id_1398,P2020_Cocoa_CR,GC_00002960,1398,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000529|gene_cluster_GC_00002678|genome_name_P2024_Cocoa_CR|gene_callers_id_1448,P2024_Cocoa_CR,GC_00002678,1448,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000530|gene_cluster_GC_00002944|genome_name_P2764_Cocoa_VN|gene_callers_id_1584,P2764_Cocoa_VN,GC_00002944,1584,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000531|gene_cluster_GC_00003029|genome_name_P2711_SD_BE|gene_callers_id_521,P2711_SD_BE,GC_00003029,521,sp|P40408|BTR_BACSU,26.18,233.0,2.46e-19,91.3,sp|P40408|BTR_BACSU HTH-type transcriptional activator Btr OS=Bacillus subtilis (strain 168) OX=224308 GN=btr PE=1 SV=1
00000532|gene_cluster_GC_00002721|genome_name_P363_Unknown_BE|gene_callers_id_1842,P363_Unknown_BE,GC_00002721,1842,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000533|gene_cluster_GC_00002613|genome_name_P3378_Banana_BE|gene_callers_id_176,P3378_Banana_BE,GC_00002613,176,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000534|gene_cluster_GC_00002798|genome_name_P815_Cocoa_CR|gene_callers_id_848,P815_Cocoa_CR,GC_00002798,848,sp|E7DNB6|TMP_BPDP1,26.14,329.0,4.43e-14,81.3,sp|E7DNB6|TMP_BPDP1 Tape measure protein OS=Pneumococcus phage Dp-1 OX=59241 GN=TMP PE=4 SV=1
00000535|gene_cluster_GC_00002836|genome_name_P3378_Banana_BE|gene_callers_id_1977,P3378_Banana_BE,GC_00002836,1977,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000536|gene_cluster_GC_00003070|genome_name_P3124_LMG_BE|gene_callers_id_1809,P3124_LMG_BE,GC_00003070,1809,sp|P19386|LYS_BPCP9,30.5,200.0,6.15e-17,83.6,sp|P19386|LYS_BPCP9 Lysozyme OS=Streptococcus phage Cp-9 OX=10749 GN=CPL9 PE=3 SV=1
00000537|gene_cluster_GC_00002744|genome_name_P2052_Cocoa_CR|gene_callers_id_1566,P2052_Cocoa_CR,GC_00002744,1566,sp|Q5ZND2|T3RE_ECOLX,29.758,578.0,2.0700000000000002e-47,187.0,sp|Q5ZND2|T3RE_ECOLX Type III restriction-modification enzyme EcoP15I Res subunit OS=Escherichia coli OX=562 GN=res PE=1 SV=1
00000538|gene_cluster_GC_00002959|genome_name_P2024_Cocoa_CR|gene_callers_id_1577,P2024_Cocoa_CR,GC_00002959,1577,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000539|gene_cluster_GC_00002666|genome_name_P3378_Banana_BE|gene_callers_id_1850,P3378_Banana_BE,GC_00002666,1850,sp|Q6N3F2|HPND_RHOPA,37.838,74.0,6.94e-06,47.0,sp|Q6N3F2|HPND_RHOPA Presqualene diphosphate synthase OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=hpnD PE=1 SV=1
00000540|gene_cluster_GC_00003137|genome_name_P2712_SD_BE|gene_callers_id_222,P2712_SD_BE,GC_00003137,222,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000541|gene_cluster_GC_00002888|genome_name_P3124_LMG_BE|gene_callers_id_1805,P3124_LMG_BE,GC_00002888,1805,sp|Q0PDK6|FIBER_BPSPP,29.87,308.0,1.76e-19,99.4,sp|Q0PDK6|FIBER_BPSPP Tail spike protein OS=Bacillus phage SPP1 OX=10724 GN=21 PE=1 SV=1
00000542|gene_cluster_GC_00003125|genome_name_P2764_Cocoa_VN|gene_callers_id_1915,P2764_Cocoa_VN,GC_00003125,1915,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000543|gene_cluster_GC_00003156|genome_name_P815_Cocoa_CR|gene_callers_id_1082,P815_Cocoa_CR,GC_00003156,1082,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000544|gene_cluster_GC_00002707|genome_name_P3378_Banana_BE|gene_callers_id_1523,P3378_Banana_BE,GC_00002707,1523,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000545|gene_cluster_GC_00002654|genome_name_P2176_Unknown_BE|gene_callers_id_706,P2176_Unknown_BE,GC_00002654,706,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000546|gene_cluster_GC_00002524|genome_name_P363_Unknown_BE|gene_callers_id_1279,P363_Unknown_BE,GC_00002524,1279,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000547|gene_cluster_GC_00002780|genome_name_P3124_LMG_BE|gene_callers_id_1043,P3124_LMG_BE,GC_00002780,1043,sp|Q838U8|EFV_ENTFA,31.111,90.0,0.002,43.5,sp|Q838U8|EFV_ENTFA NAD(+)--arginine ADP-ribosyltransferase EFV OS=Enterococcus faecalis (strain ATCC 700802 / V583) OX=226185 GN=EF_0335 PE=1 SV=1
00000548|gene_cluster_GC_00003049|genome_name_P3124_LMG_BE|gene_callers_id_1886,P3124_LMG_BE,GC_00003049,1886,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000549|gene_cluster_GC_00002750|genome_name_P3124_LMG_BE|gene_callers_id_320,P3124_LMG_BE,GC_00002750,320,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000550|gene_cluster_GC_00002759|genome_name_P2712_SD_BE|gene_callers_id_312,P2712_SD_BE,GC_00002759,312,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000551|gene_cluster_GC_00002933|genome_name_P2020_Cocoa_CR|gene_callers_id_1937,P2020_Cocoa_CR,GC_00002933,1937,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000552|gene_cluster_GC_00002580|genome_name_Reference|gene_callers_id_763,Reference,GC_00002580,763,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000553|gene_cluster_GC_00002719|genome_name_P3378_Banana_BE|gene_callers_id_1604,P3378_Banana_BE,GC_00002719,1604,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000554|gene_cluster_GC_00002565|genome_name_P815_Cocoa_CR|gene_callers_id_90,P815_Cocoa_CR,GC_00002565,90,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000555|gene_cluster_GC_00002762|genome_name_P2029_Cocoa_CR|gene_callers_id_1423,P2029_Cocoa_CR,GC_00002762,1423,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000556|gene_cluster_GC_00002777|genome_name_P800_Unknown_BE|gene_callers_id_642,P800_Unknown_BE,GC_00002777,642,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000557|gene_cluster_GC_00002667|genome_name_P3124_LMG_BE|gene_callers_id_1915,P3124_LMG_BE,GC_00002667,1915,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000558|gene_cluster_GC_00003147|genome_name_P2712_SD_BE|gene_callers_id_1264,P2712_SD_BE,GC_00003147,1264,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000559|gene_cluster_GC_00002803|genome_name_P2712_SD_BE|gene_callers_id_1367,P2712_SD_BE,GC_00002803,1367,sp|A0R666|ETHR_MYCS2,32.895,76.0,3.49e-06,49.3,sp|A0R666|ETHR_MYCS2 HTH-type transcriptional regulator EthR OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=ethR PE=1 SV=1
00000560|gene_cluster_GC_00002768|genome_name_P2740_Qu_CN|gene_callers_id_1776,P2740_Qu_CN,GC_00002768,1776,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000561|gene_cluster_GC_00003102|genome_name_P2764_Cocoa_VN|gene_callers_id_1268,P2764_Cocoa_VN,GC_00003102,1268,sp|Q2FVQ7|Y2645_STAA8,26.027,146.0,3.1e-09,55.5,sp|Q2FVQ7|Y2645_STAA8 Uncharacterized HTH-type transcriptional regulator SAOUHSC_02645 OS=Staphylococcus aureus (strain NCTC 8325 / PS 47) OX=93061 GN=SAOUHSC_02645 PE=4 SV=1
00000562|gene_cluster_GC_00003088|genome_name_Reference|gene_callers_id_211,Reference,GC_00003088,211,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000563|gene_cluster_GC_00002680|genome_name_P2711_SD_BE|gene_callers_id_525,P2711_SD_BE,GC_00002680,525,sp|P07642|ARAC_DICCH,28.137,263.0,1.96e-16,81.6,sp|P07642|ARAC_DICCH Arabinose operon regulatory protein OS=Dickeya chrysanthemi OX=556 GN=araC PE=3 SV=1
00000564|gene_cluster_GC_00002986|genome_name_P3124_LMG_BE|gene_callers_id_1932,P3124_LMG_BE,GC_00002986,1932,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000565|gene_cluster_GC_00002948|genome_name_P815_Cocoa_CR|gene_callers_id_91,P815_Cocoa_CR,GC_00002948,91,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000566|gene_cluster_GC_00002976|genome_name_P815_Cocoa_CR|gene_callers_id_136,P815_Cocoa_CR,GC_00002976,136,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000567|gene_cluster_GC_00002649|genome_name_P2020_Cocoa_CR|gene_callers_id_1745,P2020_Cocoa_CR,GC_00002649,1745,sp|P37746|RFBX_ECOLI,26.781,407.0,5.77e-20,95.5,sp|P37746|RFBX_ECOLI Putative O-antigen transporter OS=Escherichia coli (strain K12) OX=83333 GN=rfbX PE=1 SV=4
00000568|gene_cluster_GC_00003158|genome_name_P3124_LMG_BE|gene_callers_id_1059,P3124_LMG_BE,GC_00003158,1059,sp|P24125|V51K_BPL79,37.127,369.0,4.21e-80,257.0,sp|P24125|V51K_BPL79 51.5 kDa protein OS=Lactococcus phage (isolate 7-9) OX=12375 PE=4 SV=1
00000569|gene_cluster_GC_00002506|genome_name_P3378_Banana_BE|gene_callers_id_1767,P3378_Banana_BE,GC_00002506,1767,sp|Q7WUL3|NAG3_CELFI,41.391,575.0,4.95e-140,420.0,sp|Q7WUL3|NAG3_CELFI Beta-N-acetylglucosaminidase/beta-glucosidase OS=Cellulomonas fimi OX=1708 GN=nag3 PE=1 SV=1
00000570|gene_cluster_GC_00002652|genome_name_P3124_LMG_BE|gene_callers_id_201,P3124_LMG_BE,GC_00002652,201,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000571|gene_cluster_GC_00002864|genome_name_P2052_Cocoa_CR|gene_callers_id_1458,P2052_Cocoa_CR,GC_00002864,1458,sp|A0A0A7HF79|CSM5_STRTR,45.048,313.0,1.2600000000000002e-72,230.0,sp|A0A0A7HF79|CSM5_STRTR CRISPR system Cms protein Csm5 OS=Streptococcus thermophilus OX=1308 GN=csm5 PE=1 SV=1
00000572|gene_cluster_GC_00002881|genome_name_P2024_Cocoa_CR|gene_callers_id_1250,P2024_Cocoa_CR,GC_00002881,1250,sp|B3WE58|RL32_LACCB,73.585,53.0,6.18e-22,82.0,sp|B3WE58|RL32_LACCB Large ribosomal subunit protein bL32 OS=Lacticaseibacillus casei (strain BL23) OX=543734 GN=rpmF PE=3 SV=1
00000573|gene_cluster_GC_00002947|genome_name_P2711_SD_BE|gene_callers_id_305,P2711_SD_BE,GC_00002947,305,sp|Q82P90|IABF_STRAW,55.096,314.0,9.260000000000001e-124,366.0,sp|Q82P90|IABF_STRAW Extracellular exo-alpha-(1->5)-L-arabinofuranosidase OS=Streptomyces avermitilis (strain ATCC 31267 / DSM 46492 / JCM 5070 / NBRC 14893 / NCIMB 12804 / NRRL 8165 / MA-4680) OX=227882 GN=Araf43A PE=1 SV=1
00000574|gene_cluster_GC_00003010|genome_name_P2740_Qu_CN|gene_callers_id_1818,P2740_Qu_CN,GC_00003010,1818,sp|Q58615|T1S2_METJA,30.909,55.0,0.000807,38.5,sp|Q58615|T1S2_METJA Type I restriction enzyme MjaVIII specificity subunit OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ1218 PE=3 SV=1
00000575|gene_cluster_GC_00003081|genome_name_P2740_Qu_CN|gene_callers_id_1907,P2740_Qu_CN,GC_00003081,1907,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000576|gene_cluster_GC_00002755|genome_name_P2711_SD_BE|gene_callers_id_1988,P2711_SD_BE,GC_00002755,1988,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000577|gene_cluster_GC_00002510|genome_name_P815_Cocoa_CR|gene_callers_id_87,P815_Cocoa_CR,GC_00002510,87,sp|Q9T1P8|VP50_BPAPS,29.05,179.0,4.51e-20,85.9,sp|Q9T1P8|VP50_BPAPS Putative protein p50 OS=Acyrthosiphon pisum secondary endosymbiont phage 1 OX=2682836 GN=50 PE=4 SV=1
00000578|gene_cluster_GC_00002600|genome_name_P2712_SD_BE|gene_callers_id_230,P2712_SD_BE,GC_00002600,230,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000579|gene_cluster_GC_00002717|genome_name_P2052_Cocoa_CR|gene_callers_id_1563,P2052_Cocoa_CR,GC_00002717,1563,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000580|gene_cluster_GC_00002550|genome_name_P3124_LMG_BE|gene_callers_id_1768,P3124_LMG_BE,GC_00002550,1768,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000581|gene_cluster_GC_00002749|genome_name_P2746_Cocoa_VN|gene_callers_id_1740,P2746_Cocoa_VN,GC_00002749,1740,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000582|gene_cluster_GC_00002877|genome_name_P2176_Unknown_BE|gene_callers_id_1751,P2176_Unknown_BE,GC_00002877,1751,sp|O34647|YOBD_BACSU,36.364,88.0,3.17e-07,50.4,sp|O34647|YOBD_BACSU Uncharacterized HTH-type transcriptional regulator YobD OS=Bacillus subtilis (strain 168) OX=224308 GN=yobD PE=4 SV=1
00000583|gene_cluster_GC_00002542|genome_name_P2029_Cocoa_CR|gene_callers_id_1757,P2029_Cocoa_CR,GC_00002542,1757,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000584|gene_cluster_GC_00003066|genome_name_P3124_LMG_BE|gene_callers_id_696,P3124_LMG_BE,GC_00003066,696,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000585|gene_cluster_GC_00002843|genome_name_P815_Cocoa_CR|gene_callers_id_70,P815_Cocoa_CR,GC_00002843,70,sp|Q6UAX6|CAPSD_BPKO2,23.342,377.0,6.27e-13,73.2,sp|Q6UAX6|CAPSD_BPKO2 Major capsid protein OS=Klebsiella oxytoca phage phiKO2 OX=255431 GN=6 PE=1 SV=1
00000586|gene_cluster_GC_00002917|genome_name_P2712_SD_BE|gene_callers_id_1266,P2712_SD_BE,GC_00002917,1266,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000587|gene_cluster_GC_00002794|genome_name_P2764_Cocoa_VN|gene_callers_id_1743,P2764_Cocoa_VN,GC_00002794,1743,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000588|gene_cluster_GC_00002910|genome_name_P815_Cocoa_CR|gene_callers_id_842,P815_Cocoa_CR,GC_00002910,842,sp|P20849|CO9A1_HUMAN,61.538,39.0,6.64e-07,51.6,sp|P20849|CO9A1_HUMAN Collagen alpha-1(IX) chain OS=Homo sapiens OX=9606 GN=COL9A1 PE=1 SV=3
00000589|gene_cluster_GC_00002631|genome_name_P3124_LMG_BE|gene_callers_id_1808,P3124_LMG_BE,GC_00002631,1808,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000590|gene_cluster_GC_00003100|genome_name_P3124_LMG_BE|gene_callers_id_1031,P3124_LMG_BE,GC_00003100,1031,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000591|gene_cluster_GC_00002901|genome_name_P2712_SD_BE|gene_callers_id_1936,P2712_SD_BE,GC_00002901,1936,sp|P37669|WECH_ECOLI,29.286,140.0,0.000293,45.1,sp|P37669|WECH_ECOLI O-acetyltransferase WecH OS=Escherichia coli (strain K12) OX=83333 GN=wecH PE=1 SV=1
00000592|gene_cluster_GC_00002602|genome_name_P2052_Cocoa_CR|gene_callers_id_1895,P2052_Cocoa_CR,GC_00002602,1895,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000593|gene_cluster_GC_00002482|genome_name_P3124_LMG_BE|gene_callers_id_1039,P3124_LMG_BE,GC_00002482,1039,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000594|gene_cluster_GC_00002482|genome_name_P3124_LMG_BE|gene_callers_id_199,P3124_LMG_BE,GC_00002482,199,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000595|gene_cluster_GC_00002619|genome_name_P2712_SD_BE|gene_callers_id_311,P2712_SD_BE,GC_00002619,311,sp|P69813|PTKA_ECOL6,31.034,116.0,1.66e-13,67.0,sp|P69813|PTKA_ECOL6 PTS system galactitol-specific EIIA component OS=Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310 GN=gatA PE=3 SV=1
00000596|gene_cluster_GC_00002937|genome_name_P3378_Banana_BE|gene_callers_id_1775,P3378_Banana_BE,GC_00002937,1775,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000597|gene_cluster_GC_00002695|genome_name_P2740_Qu_CN|gene_callers_id_1568,P2740_Qu_CN,GC_00002695,1568,sp|G3XP38|OTASE_ASPNA,34.807,362.0,9.06e-36,140.0,sp|G3XP38|OTASE_ASPNA Ochratoxinase OS=Aspergillus niger (strain ATCC 1015 / CBS 113.46 / FGSC A1144 / LSHB Ac4 / NCTC 3858a / NRRL 328 / USDA 3528.7) OX=380704 GN=Am2 PE=1 SV=1
00000598|gene_cluster_GC_00003003|genome_name_P815_Cocoa_CR|gene_callers_id_1433,P815_Cocoa_CR,GC_00003003,1433,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000599|gene_cluster_GC_00002958|genome_name_P2711_SD_BE|gene_callers_id_306,P2711_SD_BE,GC_00002958,306,sp|P16552|RAFB_ECOLX,39.759,415.0,3.54e-97,300.0,sp|P16552|RAFB_ECOLX Raffinose permease OS=Escherichia coli OX=562 GN=rafB PE=1 SV=1
00000600|gene_cluster_GC_00003067|genome_name_P2764_Cocoa_VN|gene_callers_id_317,P2764_Cocoa_VN,GC_00003067,317,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000601|gene_cluster_GC_00002783|genome_name_P815_Cocoa_CR|gene_callers_id_837,P815_Cocoa_CR,GC_00002783,837,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000602|gene_cluster_GC_00003108|genome_name_P2740_Qu_CN|gene_callers_id_1547,P2740_Qu_CN,GC_00003108,1547,sp|P37783|RFBG_SHIFL,29.744,195.0,5.12e-12,68.6,sp|P37783|RFBG_SHIFL dTDP-rhamnosyl transferase RfbG OS=Shigella flexneri OX=623 GN=rfbG PE=3 SV=1
00000603|gene_cluster_GC_00003135|genome_name_P2052_Cocoa_CR|gene_callers_id_1113,P2052_Cocoa_CR,GC_00003135,1113,sp|P37783|RFBG_SHIFL,28.452,239.0,4.17e-10,63.2,sp|P37783|RFBG_SHIFL dTDP-rhamnosyl transferase RfbG OS=Shigella flexneri OX=623 GN=rfbG PE=3 SV=1
00000604|gene_cluster_GC_00002599|genome_name_P3124_LMG_BE|gene_callers_id_1634,P3124_LMG_BE,GC_00002599,1634,sp|P96635|NICK_BACSU,29.71,138.0,9.46e-16,75.9,sp|P96635|NICK_BACSU Putative DNA relaxase NicK OS=Bacillus subtilis (strain 168) OX=224308 GN=nicK PE=3 SV=1
00000605|gene_cluster_GC_00003130|genome_name_P3378_Banana_BE|gene_callers_id_1588,P3378_Banana_BE,GC_00003130,1588,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000606|gene_cluster_GC_00002854|genome_name_P2020_Cocoa_CR|gene_callers_id_1817,P2020_Cocoa_CR,GC_00002854,1817,sp|P0DXG8|DRRA1_STRC4,35.179,307.0,1.51e-50,172.0,sp|P0DXG8|DRRA1_STRC4 Daunorubicin resistance ATP-binding protein DrrA1 OS=Streptomyces coeruleorubidus OX=116188 GN=drrA1 PE=1 SV=1
00000607|gene_cluster_GC_00002930|genome_name_P3378_Banana_BE|gene_callers_id_1584,P3378_Banana_BE,GC_00002930,1584,sp|Q9JXM2|DCDA_NEIMB,34.328,67.0,0.01,36.2,sp|Q9JXM2|DCDA_NEIMB Diaminopimelate decarboxylase OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=lysA PE=3 SV=1
00000608|gene_cluster_GC_00002640|genome_name_P2764_Cocoa_VN|gene_callers_id_1598,P2764_Cocoa_VN,GC_00002640,1598,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000609|gene_cluster_GC_00002849|genome_name_P3124_LMG_BE|gene_callers_id_1056,P3124_LMG_BE,GC_00002849,1056,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000610|gene_cluster_GC_00003112|genome_name_P2764_Cocoa_VN|gene_callers_id_1493,P2764_Cocoa_VN,GC_00003112,1493,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000611|gene_cluster_GC_00002861|genome_name_P363_Unknown_BE|gene_callers_id_727,P363_Unknown_BE,GC_00002861,727,sp|O31647|YJDF_BACSU,29.197,137.0,4.45e-07,49.7,sp|O31647|YJDF_BACSU Uncharacterized protein YjdF OS=Bacillus subtilis (strain 168) OX=224308 GN=yjdF PE=2 SV=1
00000612|gene_cluster_GC_00003017|genome_name_P800_Unknown_BE|gene_callers_id_663,P800_Unknown_BE,GC_00003017,663,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000613|gene_cluster_GC_00002773|genome_name_P3124_LMG_BE|gene_callers_id_216,P3124_LMG_BE,GC_00002773,216,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000614|gene_cluster_GC_00002611|genome_name_P815_Cocoa_CR|gene_callers_id_8,P815_Cocoa_CR,GC_00002611,8,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000615|gene_cluster_GC_00002623|genome_name_P2763_Cocoa_VN|gene_callers_id_1223,P2763_Cocoa_VN,GC_00002623,1223,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000616|gene_cluster_GC_00002764|genome_name_P2712_SD_BE|gene_callers_id_226,P2712_SD_BE,GC_00002764,226,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000617|gene_cluster_GC_00003004|genome_name_P3124_LMG_BE|gene_callers_id_1953,P3124_LMG_BE,GC_00003004,1953,sp|B0UY98|T163A_DANRE,23.669,169.0,9.51e-07,51.2,sp|B0UY98|T163A_DANRE Transmembrane protein 163a OS=Danio rerio OX=7955 GN=tmem163a PE=2 SV=1
00000618|gene_cluster_GC_00002734|genome_name_P2740_Qu_CN|gene_callers_id_1847,P2740_Qu_CN,GC_00002734,1847,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000619|gene_cluster_GC_00002964|genome_name_P815_Cocoa_CR|gene_callers_id_62,P815_Cocoa_CR,GC_00002964,62,sp|Q4WAZ8|PSOB_ASPFU,25.355,422.0,2.68e-31,126.0,sp|Q4WAZ8|PSOB_ASPFU Alpha/beta hydrolase psoB OS=Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293) OX=330879 GN=psoB PE=2 SV=1
00000620|gene_cluster_GC_00002805|genome_name_P2740_Qu_CN|gene_callers_id_1841,P2740_Qu_CN,GC_00002805,1841,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000621|gene_cluster_GC_00003086|genome_name_P815_Cocoa_CR|gene_callers_id_839,P815_Cocoa_CR,GC_00003086,839,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000622|gene_cluster_GC_00002904|genome_name_P2740_Qu_CN|gene_callers_id_1954,P2740_Qu_CN,GC_00002904,1954,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000623|gene_cluster_GC_00003143|genome_name_P2176_Unknown_BE|gene_callers_id_1196,P2176_Unknown_BE,GC_00003143,1196,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000624|gene_cluster_GC_00002515|genome_name_P3124_LMG_BE|gene_callers_id_1964,P3124_LMG_BE,GC_00002515,1964,sp|Q92A27|LEU3_LISIN,49.254,67.0,1.34e-16,75.1,sp|Q92A27|LEU3_LISIN 3-isopropylmalate dehydrogenase OS=Listeria innocua serovar 6a (strain ATCC BAA-680 / CLIP 11262) OX=272626 GN=leuB PE=3 SV=1
00000625|gene_cluster_GC_00002720|genome_name_P815_Cocoa_CR|gene_callers_id_61,P815_Cocoa_CR,GC_00002720,61,sp|Q00713|STCQ_EMENI,27.551,196.0,4.89e-06,49.7,sp|Q00713|STCQ_EMENI Oxidoreductase stcQ OS=Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) OX=227321 GN=stcQ PE=2 SV=1
00000626|gene_cluster_GC_00003032|genome_name_P2029_Cocoa_CR|gene_callers_id_1639,P2029_Cocoa_CR,GC_00003032,1639,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000627|gene_cluster_GC_00002598|genome_name_P3378_Banana_BE|gene_callers_id_1580,P3378_Banana_BE,GC_00002598,1580,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000628|gene_cluster_GC_00003128|genome_name_P2712_SD_BE|gene_callers_id_228,P2712_SD_BE,GC_00003128,228,sp|P96633|YDCP_BACSU,36.364,121.0,1.96e-15,70.1,sp|P96633|YDCP_BACSU Putative uncharacterized protein YdcP OS=Bacillus subtilis (strain 168) OX=224308 GN=ydcP PE=4 SV=1
00000629|gene_cluster_GC_00003006|genome_name_P2764_Cocoa_VN|gene_callers_id_1751,P2764_Cocoa_VN,GC_00003006,1751,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000630|gene_cluster_GC_00002575|genome_name_P3378_Banana_BE|gene_callers_id_1524,P3378_Banana_BE,GC_00002575,1524,sp|Q6G2A9|BEPA_BARHE,40.278,72.0,1.54e-07,50.8,sp|Q6G2A9|BEPA_BARHE Protein adenylyltransferase OS=Bartonella henselae (strain ATCC 49882 / DSM 28221 / CCUG 30454 / Houston 1) OX=283166 GN=bepA PE=1 SV=1
00000631|gene_cluster_GC_00002990|genome_name_P2712_SD_BE|gene_callers_id_1258,P2712_SD_BE,GC_00002990,1258,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
