locus_tag	ftype	length_bp	gene	EC_number	COG	product
HLLCJJMH_01822	CDS	978	hepT	2.5.1.30	COG0142	Heptaprenyl diphosphate synthase component 2
HLLCJJMH_01823	CDS	1740	cydC	7.4.2.-	COG4987	Glutathione/L-cysteine transport system ATP-binding/permease protein CydC
HLLCJJMH_01824	CDS	1734	cydD	7.4.2.-	COG4988	Glutathione/L-cysteine transport system ATP-binding/permease protein CydD
HLLCJJMH_01825	CDS	1011	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
HLLCJJMH_01826	CDS	1452	appC	7.1.1.3	COG1271	Cytochrome bd-II ubiquinol oxidase subunit 1
HLLCJJMH_01827	CDS	948	ghrA	1.1.1.81		Glyoxylate/hydroxypyruvate reductase A
HLLCJJMH_01828	CDS	1008	rmlB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
HLLCJJMH_01829	CDS	1119	mnaA_2	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
HLLCJJMH_01830	CDS	1071	tagU_2	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
HLLCJJMH_01831	CDS	984				hypothetical protein
HLLCJJMH_01832	CDS	774				hypothetical protein
HLLCJJMH_01833	CDS	1026			COG2826	IS30 family transposase ISSag3
HLLCJJMH_01834	CDS	1026			COG2826	IS30 family transposase ISSag3
HLLCJJMH_01835	CDS	132				hypothetical protein
HLLCJJMH_01836	CDS	1224				Putative transposase for insertion sequence element IS5376
HLLCJJMH_01837	CDS	738				IS21 family transposase IS712
HLLCJJMH_01838	CDS	831				hypothetical protein
HLLCJJMH_01839	CDS	150				hypothetical protein
HLLCJJMH_01840	CDS	555		2.4.1.187		N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
HLLCJJMH_01841	CDS	681	rfbP	2.7.8.6		Undecaprenyl-phosphate galactose phosphotransferase
HLLCJJMH_01842	CDS	783	ywqE	3.1.3.48	COG4464	Tyrosine-protein phosphatase YwqE
HLLCJJMH_01843	CDS	771	ywqD	2.7.10.2	COG0489	Tyrosine-protein kinase YwqD
HLLCJJMH_01844	CDS	792	ywqC		COG3944	putative capsular polysaccharide biosynthesis protein YwqC
HLLCJJMH_01845	CDS	1056	tagU_3	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
HLLCJJMH_01846	CDS	1020	lplJ_2	6.3.1.20	COG0095	Lipoate-protein ligase LplJ
HLLCJJMH_01847	CDS	1413	bcaP_2		COG0531	Branched-chain amino acid permease BcaP
HLLCJJMH_01848	CDS	1008	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
HLLCJJMH_01849	CDS	474	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
HLLCJJMH_01850	CDS	1200	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
HLLCJJMH_01851	CDS	600	ribE	2.5.1.9		Riboflavin synthase
HLLCJJMH_01852	CDS	1053	ribD		COG0117	Riboflavin biosynthesis protein RibD
HLLCJJMH_01853	CDS	663	ktrC		COG0569	Ktr system potassium uptake protein C
HLLCJJMH_01854	CDS	1353	ntpJ		COG0168	Potassium/sodium uptake protein NtpJ
HLLCJJMH_01855	CDS	969	yvyI	5.3.1.8	COG1482	Putative mannose-6-phosphate isomerase YvyI
HLLCJJMH_01856	CDS	393	rpsI		COG0103	Small ribosomal subunit protein uS9
HLLCJJMH_01857	CDS	444	rplM		COG0102	Large ribosomal subunit protein uL13
HLLCJJMH_01858	CDS	798	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
HLLCJJMH_01859	CDS	801	ecfT_1		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
HLLCJJMH_01860	CDS	873	ecfA2	7.-.-.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2
HLLCJJMH_01861	CDS	840	ecfA1	7.-.-.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
HLLCJJMH_01862	CDS	384	rplQ		COG0203	Large ribosomal subunit protein bL17
HLLCJJMH_01863	CDS	951	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
HLLCJJMH_01864	CDS	390	rpsK		COG0100	Small ribosomal subunit protein uS11
HLLCJJMH_01865	CDS	366	rpsM		COG0099	Small ribosomal subunit protein uS13
HLLCJJMH_01866	CDS	219	infA		COG0361	Translation initiation factor IF-1
HLLCJJMH_01867	CDS	660	adk	2.7.4.3		Adenylate kinase
HLLCJJMH_01868	CDS	1311	secY		COG0201	Protein translocase subunit SecY
HLLCJJMH_01869	CDS	435	rplO		COG0200	Large ribosomal subunit protein uL15
HLLCJJMH_01870	CDS	183	rpmD		COG1841	Large ribosomal subunit protein uL30
HLLCJJMH_01871	CDS	504	rpsE		COG0098	Small ribosomal subunit protein uS5
HLLCJJMH_01872	CDS	357	rplR		COG0256	Large ribosomal subunit protein uL18
HLLCJJMH_01873	CDS	537	rplF			Large ribosomal subunit protein uL6
HLLCJJMH_01874	CDS	399	rpsH		COG0096	Small ribosomal subunit protein uS8
HLLCJJMH_01875	CDS	543	rplE		COG0094	Large ribosomal subunit protein uL5
HLLCJJMH_01876	CDS	312	rplX			Large ribosomal subunit protein uL24
HLLCJJMH_01877	CDS	369	rplN		COG0093	Large ribosomal subunit protein uL14
HLLCJJMH_01878	CDS	267	rpsQ		COG0186	Small ribosomal subunit protein uS17
HLLCJJMH_01879	CDS	195	rpmC		COG0255	Large ribosomal subunit protein uL29
HLLCJJMH_01880	CDS	435	rplP		COG0197	Large ribosomal subunit protein uL16
HLLCJJMH_01881	CDS	660	rpsC		COG0092	Small ribosomal subunit protein uS3
HLLCJJMH_01882	CDS	357	rplV		COG0091	Large ribosomal subunit protein uL22
HLLCJJMH_01883	CDS	276	rpsS		COG0185	Small ribosomal subunit protein uS19
HLLCJJMH_01884	CDS	849	rplB		COG0090	Large ribosomal subunit protein uL2
HLLCJJMH_01885	CDS	288	rplW		COG0089	Large ribosomal subunit protein uL23
HLLCJJMH_01886	CDS	624	rplD		COG0088	Large ribosomal subunit protein uL4
HLLCJJMH_01887	CDS	651	rplC		COG0087	Large ribosomal subunit protein uL3
HLLCJJMH_01888	CDS	309	rpsJ		COG0051	Small ribosomal subunit protein uS10
HLLCJJMH_01889	CDS	1020	mepA_2		COG0534	Multidrug export protein MepA
HLLCJJMH_01890	CDS	2100	fusA_1			elongation factor G FusA
HLLCJJMH_01891	CDS	471	rpsG		COG0049	Small ribosomal subunit protein uS7
HLLCJJMH_01892	CDS	414	rpsL		COG0048	Small ribosomal subunit protein uS12
HLLCJJMH_01893	CDS	648				hypothetical protein
HLLCJJMH_01894	CDS	3648	rpoC			DNA-directed RNA polymerase subunit beta RpoC
HLLCJJMH_01895	CDS	3597	rpoB			DNA-directed RNA polymerase subunit beta RpoB
HLLCJJMH_01896	CDS	606				hypothetical protein
HLLCJJMH_01897	CDS	2487	clpC_1		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpC
HLLCJJMH_01898	CDS	468	ctsR		COG4463	Transcriptional regulator CtsR
HLLCJJMH_01899	tRNA	76				tRNA-Pro(cgg)
HLLCJJMH_01900	tRNA	76				tRNA-Pro(tgg)
HLLCJJMH_01901	tRNA	76				tRNA-Arg(acg)
HLLCJJMH_01902	tRNA	88				tRNA-Leu(taa)
HLLCJJMH_01903	tRNA	72				tRNA-Gly(gcc)
HLLCJJMH_01904	tRNA	75				tRNA-Thr(agt)
HLLCJJMH_01905	tRNA	84				tRNA-Leu(tag)
HLLCJJMH_01906	tRNA	76				tRNA-Val(tac)
HLLCJJMH_01907	CDS	1272	serS	6.1.1.11	COG0172	Serine--tRNA ligase
HLLCJJMH_01908	CDS	633		2.7.1.113	COG1428	Deoxyguanosine kinase
HLLCJJMH_01909	CDS	1500	lysP		COG0833	Lysine-specific permease LysP
HLLCJJMH_01910	CDS	555				hypothetical protein
HLLCJJMH_01911	CDS	795	axeA1	3.1.1.72	COG0657	Acetylxylan esterase
HLLCJJMH_01912	CDS	669				hypothetical protein
HLLCJJMH_01913	CDS	450				hypothetical protein
HLLCJJMH_01914	CDS	762				hypothetical protein
HLLCJJMH_01915	CDS	648	mntR			HTH-type transcriptional regulator MntR
HLLCJJMH_01916	CDS	897	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
HLLCJJMH_01917	CDS	564				hypothetical protein
HLLCJJMH_01918	CDS	438				hypothetical protein
HLLCJJMH_01919	CDS	1497	emrB_3		COG2814	Multidrug export protein EmrB
HLLCJJMH_01920	CDS	726				hypothetical protein
HLLCJJMH_01921	CDS	240				hypothetical protein
HLLCJJMH_01922	CDS	711	ygaZ_1		COG1296	Inner membrane protein YgaZ
HLLCJJMH_01923	CDS	333				hypothetical protein
HLLCJJMH_01924	CDS	1278	pyrP		COG2233	Uracil permease
HLLCJJMH_01925	CDS	1194	entS			Enterobactin exporter EntS
HLLCJJMH_01926	CDS	399				hypothetical protein
HLLCJJMH_01927	CDS	519	paiA	2.3.1.57	COG0456	Spermidine/spermine N(1)-acetyltransferase
HLLCJJMH_01928	CDS	486				hypothetical protein
HLLCJJMH_01929	CDS	588	rimI_2	2.3.1.266		[Ribosomal protein bS18]-alanine N-acetyltransferase
HLLCJJMH_01930	CDS	777				hypothetical protein
HLLCJJMH_01931	CDS	885	rluD_3	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
HLLCJJMH_01932	CDS	318	gcvH_2			Glycine cleavage system H protein
HLLCJJMH_01933	CDS	201				hypothetical protein
HLLCJJMH_01934	CDS	171				hypothetical protein
HLLCJJMH_01935	CDS	564	maa_2	2.3.1.79	COG0110	Maltose O-acetyltransferase
HLLCJJMH_01936	CDS	1425	araA	5.3.1.4		L-arabinose isomerase
HLLCJJMH_01937	CDS	729	araD_1	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase
HLLCJJMH_01938	CDS	1605	xylB_5	2.7.1.17		Xylulose kinase
HLLCJJMH_01939	CDS	2376				hypothetical protein
HLLCJJMH_01940	CDS	894	btr		COG0614	HTH-type transcriptional activator Btr
HLLCJJMH_01941	CDS	1377	xylP_4			Isoprimeverose transporter
HLLCJJMH_01942	CDS	954	rhaR_3			HTH-type transcriptional activator RhaR
HLLCJJMH_01943	CDS	1962	hypBA1	3.2.1.185		Non-reducing end beta-L-arabinofuranosidase
HLLCJJMH_01944	CDS	195				hypothetical protein
HLLCJJMH_01945	CDS	1416	xylP_5			Isoprimeverose transporter
HLLCJJMH_01946	CDS	1077	araR		COG1609	Arabinose metabolism transcriptional repressor
HLLCJJMH_01947	CDS	891				hypothetical protein
HLLCJJMH_01948	CDS	981		3.2.1.55	COG3940	Extracellular exo-alpha-(1->5)-L-arabinofuranosidase
HLLCJJMH_01949	CDS	1290	rafB			Raffinose permease
HLLCJJMH_01950	CDS	1491	abfA_1	3.2.1.55		Intracellular exo-alpha-(1->5)-L-arabinofuranosidase
HLLCJJMH_01951	CDS	1041	recQ_1	5.6.2.4	COG0514	ATP-dependent DNA helicase RecQ
HLLCJJMH_01952	CDS	771	recQ_2	5.6.2.4	COG0514	ATP-dependent DNA helicase RecQ
HLLCJJMH_01953	CDS	423	ywnA_2		COG1959	Putative HTH-type transcriptional regulator YwnA
HLLCJJMH_01954	CDS	576				hypothetical protein
HLLCJJMH_01955	CDS	1404	pepDA_5	3.4.13.19	COG4690	Dipeptidase A
HLLCJJMH_01956	CDS	1617	arcD1_1		COG0531	Arginine/ornithine antiporter ArcD1
HLLCJJMH_01957	CDS	2535	pepN	3.4.11.2		Aminopeptidase N
HLLCJJMH_01958	CDS	399				hypothetical protein
HLLCJJMH_01959	CDS	459				hypothetical protein
HLLCJJMH_01960	CDS	840				hypothetical protein
HLLCJJMH_01961	CDS	936				hypothetical protein
HLLCJJMH_01962	CDS	345				hypothetical protein
HLLCJJMH_01963	CDS	2214	agaA	3.2.1.22		Alpha-galactosidase AgaA
HLLCJJMH_01964	CDS	2115				hypothetical protein
HLLCJJMH_01965	CDS	1566	guaA_1	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
HLLCJJMH_01966	CDS	579				hypothetical protein
HLLCJJMH_01967	CDS	924	coaA	2.7.1.33	COG0572	Pantothenate kinase
HLLCJJMH_01968	CDS	2295	helD_2	3.6.4.12	COG3973	DNA helicase IV
HLLCJJMH_01969	CDS	1854				hypothetical protein
HLLCJJMH_01970	CDS	651	gpmA_4	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
HLLCJJMH_01971	CDS	960	oppF_2	7.4.2.6	COG4608	Oligopeptide transport ATP-binding protein OppF
HLLCJJMH_01972	CDS	1101	dppD	7.4.2.9	COG0444	Dipeptide transport ATP-binding protein DppD
HLLCJJMH_01973	CDS	1026	dppC		COG1173	Dipeptide transport system permease protein DppC
HLLCJJMH_01974	CDS	930	dppB		COG0601	Dipeptide transport system permease protein DppB
HLLCJJMH_01975	CDS	1626	dppA_6		COG4166	Dipeptide-binding protein
HLLCJJMH_01976	CDS	1626	dppA_7		COG4166	Dipeptide-binding protein
HLLCJJMH_01977	CDS	1278	hflX		COG2262	GTPase HflX
HLLCJJMH_01978	CDS	657	glnP		COG0765	putative glutamine ABC transporter permease protein GlnP
HLLCJJMH_01979	CDS	639	glnM		COG0765	putative glutamine ABC transporter permease protein GlnM
HLLCJJMH_01980	CDS	837	glnH_2		COG0834	ABC transporter glutamine-binding protein GlnH
HLLCJJMH_01981	CDS	741	glnQ_4	7.4.2.-	COG1126	Glutamine transport ATP-binding protein GlnQ
HLLCJJMH_01982	CDS	933				hypothetical protein
HLLCJJMH_01983	CDS	546				hypothetical protein
HLLCJJMH_01984	CDS	459	zur		COG0735	Zinc-specific metallo-regulatory protein
HLLCJJMH_01985	CDS	573	gmk_2	2.7.4.8		Guanylate kinase
HLLCJJMH_01986	CDS	423				hypothetical protein
HLLCJJMH_01987	CDS	1395	bcaP_3		COG0531	Branched-chain amino acid permease BcaP
HLLCJJMH_01988	CDS	2436	pepX	3.4.14.11	COG2936	Xaa-Pro dipeptidyl-peptidase
HLLCJJMH_01989	CDS	912	fpaP	3.4.11.5	COG2267	Proline iminopeptidase
HLLCJJMH_01990	CDS	600	yciB	2.-.-.-	COG1376	Putative L,D-transpeptidase YciB
HLLCJJMH_01991	CDS	1557	ettA	3.6.1.-	COG0488	Energy-dependent translational throttle protein EttA
HLLCJJMH_01992	CDS	384				Virulence protein
HLLCJJMH_01993	CDS	690				hypothetical protein
HLLCJJMH_01994	CDS	699	yxdL		COG1136	ABC transporter ATP-binding protein YxdL
HLLCJJMH_01995	CDS	966				hypothetical protein
HLLCJJMH_01996	CDS	966				hypothetical protein
HLLCJJMH_01997	CDS	891	degV_4		COG1307	Protein DegV
HLLCJJMH_01998	CDS	1026			COG2826	IS30 family transposase ISSag3
HLLCJJMH_01999	CDS	996				hypothetical protein
HLLCJJMH_02000	CDS	903				hypothetical protein
HLLCJJMH_02001	CDS	771	thiQ	7.6.2.15	COG3840	Thiamine import ATP-binding protein ThiQ
HLLCJJMH_02002	CDS	705				hypothetical protein
HLLCJJMH_02003	CDS	693				hypothetical protein
HLLCJJMH_02004	CDS	1041				hypothetical protein
HLLCJJMH_02005	CDS	363				hypothetical protein
HLLCJJMH_02006	CDS	3120				hypothetical protein
HLLCJJMH_02007	CDS	201				hypothetical protein
HLLCJJMH_02008	CDS	867	ykwC	1.1.-.-	COG2084	putative oxidoreductase YkwC
HLLCJJMH_02009	CDS	750				hypothetical protein
HLLCJJMH_02010	CDS	1314				hypothetical protein
HLLCJJMH_02011	CDS	624				hypothetical protein
HLLCJJMH_02012	CDS	990				hypothetical protein
HLLCJJMH_02013	CDS	978	yxeI_1	3.5.1.11	COG3049	Penicillin V acylase
HLLCJJMH_02014	CDS	762	budC	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
HLLCJJMH_02015	CDS	237				hypothetical protein
HLLCJJMH_02016	CDS	2763	ydgH		COG1033	Putative membrane protein YdgH
HLLCJJMH_02017	CDS	1437	ribZ_2		COG2814	Riboflavin transporter RibZ
HLLCJJMH_02018	CDS	537				hypothetical protein
HLLCJJMH_02019	CDS	471				hypothetical protein
HLLCJJMH_02020	CDS	471				hypothetical protein
HLLCJJMH_02021	CDS	432		2.3.1.-		Acetyltransferase
HLLCJJMH_02022	CDS	663	gpmA_5	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
HLLCJJMH_02023	CDS	2133	ltaS1_2		COG1368	Lipoteichoic acid synthase 1
HLLCJJMH_02024	CDS	996	yumC	1.18.1.2	COG0492	Ferredoxin--NADP reductase 2
HLLCJJMH_02025	CDS	759				hypothetical protein
HLLCJJMH_02026	CDS	1044				hypothetical protein
HLLCJJMH_02027	CDS	957	rihA_1	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
HLLCJJMH_02028	CDS	348				hypothetical protein
HLLCJJMH_02029	CDS	654				hypothetical protein
HLLCJJMH_02030	CDS	816	yidA_2	3.1.3.23	COG0561	Sugar phosphatase YidA
HLLCJJMH_02031	CDS	816				hypothetical protein
HLLCJJMH_02032	CDS	1278	chbC		COG1455	PTS system N,N'-diacetylchitobiose-specific EIIC component
HLLCJJMH_02033	CDS	822	ybiV_3	3.1.3.23	COG0561	Sugar phosphatase YbiV
HLLCJJMH_02034	CDS	759				hypothetical protein
HLLCJJMH_02035	CDS	330				hypothetical protein
HLLCJJMH_02036	CDS	669	cat	2.3.1.28		Chloramphenicol acetyltransferase
HLLCJJMH_02037	CDS	1179				hypothetical protein
HLLCJJMH_02038	CDS	924	dacA_1	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
HLLCJJMH_02039	CDS	564	ykoE		COG4721	Putative HMP/thiamine permease protein YkoE
HLLCJJMH_02040	CDS	1410	ykoD_1	7.6.2.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
HLLCJJMH_02041	CDS	654	ykoC		COG0619	Putative HMP/thiamine permease protein YkoC
HLLCJJMH_02042	CDS	654	tenA	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
HLLCJJMH_02043	CDS	366				hypothetical protein
HLLCJJMH_02044	CDS	192				hypothetical protein
HLLCJJMH_02045	CDS	243				hypothetical protein
HLLCJJMH_02046	CDS	345				hypothetical protein
HLLCJJMH_02047	CDS	1164				hypothetical protein
HLLCJJMH_02048	CDS	1011				hypothetical protein
HLLCJJMH_02049	CDS	156				hypothetical protein
HLLCJJMH_02050	CDS	1404	pucK		COG2233	Uric acid permease PucK
HLLCJJMH_02051	CDS	894		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
HLLCJJMH_02052	CDS	1221	yhaP		COG1668	putative protein YhaP
HLLCJJMH_02053	tRNA	75				tRNA-Ala(cgc)
HLLCJJMH_02054	CDS	1350			COG2966	putative threonine/serine exporter
HLLCJJMH_02055	CDS	867				DegV domain-containing protein
HLLCJJMH_02056	CDS	807		1.1.1.-	COG0656	Aldo-keto reductase/MSMEI_2347
HLLCJJMH_02057	CDS	369				hypothetical protein
HLLCJJMH_02058	CDS	363				hypothetical protein
HLLCJJMH_02059	CDS	1407	gadB_2	4.1.1.15	COG0076	Glutamate decarboxylase
HLLCJJMH_02060	CDS	687	larR		COG0664	Lactate racemization regulatory protein
HLLCJJMH_02061	CDS	1281	larA	5.1.2.1	COG3875	Lactate racemase
HLLCJJMH_02062	CDS	762	larB	2.5.1.143	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
HLLCJJMH_02063	CDS	1233	larC	4.99.1.12	COG1641	Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
HLLCJJMH_02064	CDS	837	larE	4.4.1.37	COG1606	Pyridinium-3,5-bisthiocarboxylic acid mononucleotide synthase
HLLCJJMH_02065	CDS	669	gla			Glycerol facilitator-aquaporin gla
HLLCJJMH_02066	CDS	984	nixA		COG3376	Nickel transporter NixA
HLLCJJMH_02067	CDS	747	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
HLLCJJMH_02068	CDS	420				hypothetical protein
HLLCJJMH_02069	CDS	828				hypothetical protein
HLLCJJMH_02070	CDS	780				hypothetical protein
HLLCJJMH_02071	CDS	105				hypothetical protein
HLLCJJMH_02072	CDS	1113	potA	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
HLLCJJMH_02073	CDS	825	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
HLLCJJMH_02074	CDS	804	potC		COG1177	Spermidine/putrescine transport system permease protein PotC
HLLCJJMH_02075	CDS	1071	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
HLLCJJMH_02076	CDS	804	pstB3_3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
HLLCJJMH_02077	CDS	891	pstA		COG0581	Phosphate transport system permease protein PstA
HLLCJJMH_02078	CDS	954				hypothetical protein
HLLCJJMH_02079	CDS	891	pstS1_2		COG0226	Phosphate-binding protein PstS 1
HLLCJJMH_02080	CDS	351				hypothetical protein
HLLCJJMH_02081	CDS	204				hypothetical protein
HLLCJJMH_02082	CDS	264				hypothetical protein
HLLCJJMH_02083	CDS	2367	dinG_2	3.1.-.-		3'-5' exonuclease DinG
HLLCJJMH_02084	CDS	693				hypothetical protein
HLLCJJMH_02085	CDS	918				hypothetical protein
HLLCJJMH_02086	CDS	1044	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
HLLCJJMH_02087	CDS	447				hypothetical protein
HLLCJJMH_02088	CDS	1590	aimA		COG0531	Glutamate/serine transporter AimA
HLLCJJMH_02089	CDS	708				hypothetical protein
HLLCJJMH_02090	CDS	690				hypothetical protein
HLLCJJMH_02091	CDS	492	perR		COG0735	Peroxide-responsive repressor PerR
HLLCJJMH_02092	CDS	1071				hypothetical protein
HLLCJJMH_02093	CDS	357				hypothetical protein
HLLCJJMH_02094	CDS	297				hypothetical protein
HLLCJJMH_02095	CDS	318				hypothetical protein
HLLCJJMH_02096	CDS	372				hypothetical protein
HLLCJJMH_02097	CDS	783				hypothetical protein
HLLCJJMH_02098	CDS	1116				hypothetical protein
HLLCJJMH_02099	CDS	117				hypothetical protein
HLLCJJMH_02100	CDS	486				Putative universal stress protein
HLLCJJMH_02101	CDS	885				hypothetical protein
HLLCJJMH_02102	CDS	552				hypothetical protein
HLLCJJMH_02103	CDS	738				IS21 family transposase IS712
HLLCJJMH_02104	CDS	1224				Putative transposase for insertion sequence element IS5376
HLLCJJMH_02105	CDS	504				hypothetical protein
HLLCJJMH_02106	CDS	1956	pepO	3.4.24.-	COG3590	Neutral endopeptidase
HLLCJJMH_02107	CDS	534	yvqK	2.5.1.17	COG2096	Corrinoid adenosyltransferase
HLLCJJMH_02108	CDS	792				hypothetical protein
HLLCJJMH_02109	CDS	690				hypothetical protein
HLLCJJMH_02110	CDS	666	bcrA			Bacitracin transport ATP-binding protein BcrA
HLLCJJMH_02111	CDS	501				hypothetical protein
HLLCJJMH_02112	CDS	2253	rtpR	1.17.4.2		Adenosylcobalamin-dependent ribonucleoside-triphosphate reductase
HLLCJJMH_02113	CDS	252				hypothetical protein
HLLCJJMH_02114	CDS	1011	ganR		COG1609	HTH-type transcriptional regulator GanR
HLLCJJMH_02115	CDS	1464	galT	2.7.7.12		Galactose-1-phosphate uridylyltransferase
HLLCJJMH_02116	CDS	1005	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
HLLCJJMH_02117	CDS	1170	galK_2	2.7.1.6	COG0153	Galactokinase
HLLCJJMH_02118	CDS	1425	lacS		COG2190	Lactose permease
HLLCJJMH_02119	CDS	246				hypothetical protein
HLLCJJMH_02120	CDS	1731	pgcA	5.4.2.2	COG1109	Phosphoglucomutase
HLLCJJMH_02121	CDS	1023		5.1.3.21	COG2017	Maltose epimerase
HLLCJJMH_02122	CDS	1119	mmgC	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
HLLCJJMH_02123	CDS	795	carD	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
HLLCJJMH_02124	CDS	966	carE	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
HLLCJJMH_02125	CDS	1014	tdh	1.1.1.103		L-threonine 3-dehydrogenase
HLLCJJMH_02126	CDS	339				hypothetical protein
HLLCJJMH_02127	CDS	678	hchA	3.5.1.124		Protein/nucleic acid deglycase HchA
HLLCJJMH_02128	CDS	1719				hypothetical protein
HLLCJJMH_02129	CDS	903				hypothetical protein
HLLCJJMH_02130	CDS	702	yhjX		COG2223	putative MFS-type transporter YhjX
HLLCJJMH_02131	CDS	570				hypothetical protein
HLLCJJMH_02132	CDS	861	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
HLLCJJMH_02133	CDS	819	bacC	1.1.1.385	COG1028	Dihydroanticapsin 7-dehydrogenase
HLLCJJMH_02134	CDS	444				hypothetical protein
HLLCJJMH_02135	CDS	1413	ribZ_3		COG2814	Riboflavin transporter RibZ
HLLCJJMH_02136	CDS	174				hypothetical protein
HLLCJJMH_02137	CDS	798	map_1	3.4.11.18	COG0024	Methionine aminopeptidase 1
HLLCJJMH_02138	CDS	717	menG	2.1.1.163		Demethylmenaquinone methyltransferase
HLLCJJMH_02139	CDS	855				hypothetical protein
HLLCJJMH_02140	CDS	633		3.2.2.-		Putative 3-methyladenine DNA glycosylase
HLLCJJMH_02141	CDS	393				hypothetical protein
HLLCJJMH_02142	CDS	693	yvdM	5.4.2.6	COG0637	Beta-phosphoglucomutase
HLLCJJMH_02143	CDS	459				hypothetical protein
HLLCJJMH_02144	CDS	1581	betL		COG1292	Glycine betaine transporter BetL
HLLCJJMH_02145	CDS	609	maa_3	2.3.1.79	COG0110	Maltose O-acetyltransferase
HLLCJJMH_02146	CDS	480				hypothetical protein
HLLCJJMH_02147	CDS	795	rnhA_2	3.1.26.4		Ribonuclease H
HLLCJJMH_02148	CDS	480				hypothetical protein
HLLCJJMH_02149	CDS	1239	codA_1	3.5.4.1	COG0402	Cytosine deaminase
HLLCJJMH_02150	CDS	297				hypothetical protein
HLLCJJMH_02151	CDS	816	thiD_1	2.7.1.49		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
HLLCJJMH_02152	CDS	180				hypothetical protein
HLLCJJMH_02153	CDS	693	kefG	1.6.5.2		Glutathione-regulated potassium-efflux system ancillary protein KefG
HLLCJJMH_02154	tRNA	74				tRNA-Arg(tct)
HLLCJJMH_02155	CDS	318				hypothetical protein
HLLCJJMH_02156	CDS	150				hypothetical protein
HLLCJJMH_02157	CDS	240				hypothetical protein
HLLCJJMH_02158	CDS	204	cspC		COG1278	Cold shock protein CspC
HLLCJJMH_02159	CDS	609	mhqD	3.1.-.-	COG0400	Putative hydrolase MhqD
HLLCJJMH_02160	CDS	321				hypothetical protein
HLLCJJMH_02161	CDS	1140	mutY	3.2.2.31		Adenine DNA glycosylase
HLLCJJMH_02162	CDS	1656	dppA_8		COG4166	Dipeptide-binding protein
HLLCJJMH_02163	CDS	3351				hypothetical protein
HLLCJJMH_02164	CDS	312				hypothetical protein
HLLCJJMH_02165	CDS	1041	lplA	6.3.1.20		Lipoate--protein ligase
HLLCJJMH_02166	CDS	375	gcvH_3		COG0509	Glycine cleavage system H protein
HLLCJJMH_02167	CDS	984	iolS_1	1.1.1.-	COG0667	Aldo-keto reductase IolS
HLLCJJMH_02168	CDS	291				hypothetical protein
HLLCJJMH_02169	CDS	987	yicL_2		COG0697	putative inner membrane transporter YicL
HLLCJJMH_02170	CDS	681	metP		COG2011	Methionine import system permease protein MetP
