query	subject	%pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	e-value	bitscore	function
00000298|gene_cluster_GC_00003541|genome_name_P2593_Unknown_BE|gene_callers_id_2244	sp|P71057|EPSH_BACSU	27.473	182	104	7	3	168	26	195	1.65e-11	65.9	sp|P71057|EPSH_BACSU Putative glycosyltransferase EpsH OS=Bacillus subtilis (strain 168) OX=224308 GN=epsH PE=2 SV=1
00000298|gene_cluster_GC_00003541|genome_name_P2593_Unknown_BE|gene_callers_id_2244	sp|P71059|EPSJ_BACSU	27.485	171	108	6	3	162	26	191	8.16e-10	60.8	sp|P71059|EPSJ_BACSU Uncharacterized glycosyltransferase EpsJ OS=Bacillus subtilis (strain 168) OX=224308 GN=epsJ PE=2 SV=1
00000298|gene_cluster_GC_00003541|genome_name_P2593_Unknown_BE|gene_callers_id_2244	sp|P11290|YIBD_ECOLI	35.802	81	49	2	3	82	29	107	1.41e-07	54.3	sp|P11290|YIBD_ECOLI Uncharacterized glycosyltransferase YibD OS=Escherichia coli (strain K12) OX=83333 GN=yibD PE=3 SV=2
00000298|gene_cluster_GC_00003541|genome_name_P2593_Unknown_BE|gene_callers_id_2244	sp|P33697|EXOO_RHIME	28.571	175	113	4	16	181	46	217	3.16e-07	53.5	sp|P33697|EXOO_RHIME Succinoglycan biosynthesis protein ExoO OS=Rhizobium meliloti (strain 1021) OX=266834 GN=exoO PE=3 SV=2
00000298|gene_cluster_GC_00003541|genome_name_P2593_Unknown_BE|gene_callers_id_2244	sp|Q57022|Y868_HAEIN	34.722	72	47	0	3	74	27	98	3.39e-07	52.8	sp|Q57022|Y868_HAEIN Uncharacterized glycosyltransferase HI_0868 OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=HI_0868 PE=3 SV=1
00000300|gene_cluster_GC_00003295|genome_name_P3354_OFSP_BE|gene_callers_id_928	sp|P45903|YQAF_BACSU	42.254	71	34	2	1	71	2	65	1.22e-09	52.8	sp|P45903|YQAF_BACSU Uncharacterized HTH-type transcriptional regulator YqaF OS=Bacillus subtilis (strain 168) OX=224308 GN=yqaF PE=4 SV=1
00000300|gene_cluster_GC_00003295|genome_name_P3354_OFSP_BE|gene_callers_id_928	sp|O27383|Y1328_METTH	31.884	69	43	2	1	69	1	65	0.004	35.8	sp|O27383|Y1328_METTH Uncharacterized HTH-type transcriptional regulator MTH_1328 OS=Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) OX=187420 GN=MTH_1328 PE=4 SV=1
00000301|gene_cluster_GC_00003391|genome_name_P2933_Rye_SD_BE|gene_callers_id_2332	sp|P26907|GSIB_BACSU	70.833	120	35	0	5	124	3	122	5.09e-54	168	sp|P26907|GSIB_BACSU Glucose starvation-inducible protein B OS=Bacillus subtilis (strain 168) OX=224308 GN=gsiB PE=1 SV=3
00000301|gene_cluster_GC_00003391|genome_name_P2933_Rye_SD_BE|gene_callers_id_2332	sp|P26907|GSIB_BACSU	64.198	81	29	0	4	84	42	122	1.02e-26	99.4	sp|P26907|GSIB_BACSU Glucose starvation-inducible protein B OS=Bacillus subtilis (strain 168) OX=224308 GN=gsiB PE=1 SV=3
00000301|gene_cluster_GC_00003391|genome_name_P2933_Rye_SD_BE|gene_callers_id_2332	sp|Q07187|EM1_ARATH	32.331	133	78	2	1	124	1	130	2.50e-08	52.4	sp|Q07187|EM1_ARATH Em-like protein GEA1 OS=Arabidopsis thaliana OX=3702 GN=EM1 PE=2 SV=1
00000301|gene_cluster_GC_00003391|genome_name_P2933_Rye_SD_BE|gene_callers_id_2332	sp|Q05191|LE194_HORVU	28.814	118	83	1	8	124	13	130	2.51e-06	47.4	sp|Q05191|LE194_HORVU Late embryogenesis abundant protein B19.4 OS=Hordeum vulgare OX=4513 GN=B19.4 PE=2 SV=1
00000301|gene_cluster_GC_00003391|genome_name_P2933_Rye_SD_BE|gene_callers_id_2332	sp|Q02400|LE193_HORVU	33.824	68	45	0	17	84	43	110	0.002	39.3	sp|Q02400|LE193_HORVU Late embryogenesis abundant protein B19.3 OS=Hordeum vulgare OX=4513 GN=B19.3 PE=2 SV=1
00000303|gene_cluster_GC_00004135|genome_name_P2694_LMG_BE|gene_callers_id_2304	sp|P25148|GSPA_BACSU	23.875	289	185	9	2	267	3	279	1.48e-19	90.1	sp|P25148|GSPA_BACSU General stress protein A OS=Bacillus subtilis (strain 168) OX=224308 GN=gspA PE=1 SV=2
00000303|gene_cluster_GC_00004135|genome_name_P2694_LMG_BE|gene_callers_id_2304	sp|P43974|Y258_HAEIN	26.087	230	154	6	4	231	37	252	2.55e-19	90.1	sp|P43974|Y258_HAEIN Putative glycosyltransferase HI_0258 OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=HI_0258 PE=3 SV=2
00000303|gene_cluster_GC_00004135|genome_name_P2694_LMG_BE|gene_callers_id_2304	sp|P27128|WAAO_ECOLI	28.030	264	156	8	2	245	25	274	1.32e-13	73.9	sp|P27128|WAAO_ECOLI Lipopolysaccharide glucosyltransferase WaaO OS=Escherichia coli (strain K12) OX=83333 GN=waaO PE=1 SV=1
00000303|gene_cluster_GC_00004135|genome_name_P2694_LMG_BE|gene_callers_id_2304	sp|A0A0H2URH7|GLYAT_STRPN	27.407	270	156	10	2	258	299	541	9.57e-13	72.4	sp|A0A0H2URH7|GLYAT_STRPN Glycosyltransferase GlyA OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) OX=170187 GN=glyA PE=3 SV=1
00000303|gene_cluster_GC_00004135|genome_name_P2694_LMG_BE|gene_callers_id_2304	sp|P19816|WAAI_SALTY	25.188	266	170	9	8	255	30	284	2.29e-12	70.1	sp|P19816|WAAI_SALTY Lipopolysaccharide 1,3-galactosyltransferase OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=waaI PE=1 SV=4
00000304|gene_cluster_GC_00003573|genome_name_Reference|gene_callers_id_2038	sp|P0A9Q7|ADHE_ECOLI	42.793	444	246	4	10	448	5	445	2.53e-107	342	sp|P0A9Q7|ADHE_ECOLI Bifunctional aldehyde-alcohol dehydrogenase AdhE OS=Escherichia coli (strain K12) OX=83333 GN=adhE PE=1 SV=2
00000304|gene_cluster_GC_00003573|genome_name_Reference|gene_callers_id_2038	sp|P0A9Q8|ADHE_ECO57	42.793	444	246	4	10	448	5	445	2.53e-107	342	sp|P0A9Q8|ADHE_ECO57 Bifunctional aldehyde-alcohol dehydrogenase AdhE OS=Escherichia coli O157:H7 OX=83334 GN=adhE PE=1 SV=2
00000304|gene_cluster_GC_00003573|genome_name_Reference|gene_callers_id_2038	sp|P33744|ADHE_CLOAB	40.541	444	254	5	10	448	5	443	6.77e-103	330	sp|P33744|ADHE_CLOAB Aldehyde-alcohol dehydrogenase OS=Clostridium acetobutylicum (strain ATCC 824 / DSM 792 / JCM 1419 / IAM 19013 / LMG 5710 / NBRC 13948 / NRRL B-527 / VKM B-1787 / 2291 / W) OX=272562 GN=adhE PE=1 SV=3
00000304|gene_cluster_GC_00003573|genome_name_Reference|gene_callers_id_2038	sp|Q24803|ADH2_ENTH1	38.428	458	269	4	12	458	11	466	3.07e-99	320	sp|Q24803|ADH2_ENTH1 Aldehyde-alcohol dehydrogenase 2 OS=Entamoeba histolytica (strain ATCC 30459 / HM-1:IMSS / ABRM) OX=294381 GN=ADH2 PE=1 SV=2
00000304|gene_cluster_GC_00003573|genome_name_Reference|gene_callers_id_2038	sp|A0A0H2ZM56|ADHE_STRP2	38.530	449	265	3	8	447	14	460	6.83e-94	306	sp|A0A0H2ZM56|ADHE_STRP2 Aldehyde-alcohol dehydrogenase OS=Streptococcus pneumoniae serotype 2 (strain D39 / NCTC 7466) OX=373153 GN=adhE PE=1 SV=1
00000306|gene_cluster_GC_00003826|genome_name_P3352_Finger_millet_BE|gene_callers_id_170	sp|P44558|Y186_HAEIN	29.825	114	74	2	8	121	3	110	2.28e-14	67.8	sp|P44558|Y186_HAEIN Uncharacterized HTH-type transcriptional regulator HI_0186 OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=HI_0186 PE=1 SV=1
00000306|gene_cluster_GC_00003826|genome_name_P3352_Finger_millet_BE|gene_callers_id_170	sp|O06008|ADHR_BACSU	31.068	103	70	1	18	120	11	112	7.06e-14	66.6	sp|O06008|ADHR_BACSU HTH-type transcriptional regulator AdhR OS=Bacillus subtilis (strain 168) OX=224308 GN=adhR PE=1 SV=2
00000306|gene_cluster_GC_00003826|genome_name_P3352_Finger_millet_BE|gene_callers_id_170	sp|P37510|YYAN_BACSU	26.923	130	84	1	8	126	4	133	9.32e-09	53.5	sp|P37510|YYAN_BACSU Uncharacterized HTH-type transcriptional regulator YyaN OS=Bacillus subtilis (strain 168) OX=224308 GN=yyaN PE=4 SV=1
00000306|gene_cluster_GC_00003826|genome_name_P3352_Finger_millet_BE|gene_callers_id_170	sp|P22896|MERR_ACIFR	26.126	111	81	1	8	118	6	115	3.46e-07	48.9	sp|P22896|MERR_ACIFR Mercuric resistance operon regulatory protein (Fragment) OS=Acidithiobacillus ferrooxidans OX=920 GN=merR PE=4 SV=1
00000306|gene_cluster_GC_00003826|genome_name_P3352_Finger_millet_BE|gene_callers_id_170	sp|P0A4T9|TIPA_STRLI	26.471	68	50	0	8	75	3	70	6.34e-06	47.0	sp|P0A4T9|TIPA_STRLI HTH-type transcriptional activator TipA OS=Streptomyces lividans OX=1916 GN=tipA PE=1 SV=1
00000307|gene_cluster_GC_00004148|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2096	sp|P9WMY3|WBBL_MYCTU	23.372	261	166	9	5	256	8	243	3.04e-08	57.4	sp|P9WMY3|WBBL_MYCTU N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=wbbL PE=1 SV=2
00000307|gene_cluster_GC_00004148|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2096	sp|P9WMY2|WBBL_MYCTO	23.372	261	166	9	5	256	8	243	3.04e-08	57.4	sp|P9WMY2|WBBL_MYCTO N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=wbbL PE=3 SV=2
00000307|gene_cluster_GC_00004148|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2096	sp|D4GU63|AGL10_HALVD	26.271	118	77	5	5	121	23	131	3.79e-05	48.1	sp|D4GU63|AGL10_HALVD Low-salt glycan biosynthesis hexosyltransferase Agl10 OS=Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) OX=309800 GN=agl10 PE=3 SV=1
00000309|gene_cluster_GC_00003893|genome_name_P3351_Finger_millet_BE|gene_callers_id_103	sp|O34791|YOPO_BACSU	39.655	58	32	1	5	59	3	60	2.46e-04	40.0	sp|O34791|YOPO_BACSU SPbeta prophage-derived uncharacterized HTH-type transcriptional regulator YopO OS=Bacillus subtilis (strain 168) OX=224308 GN=yopO PE=4 SV=1
00000310|gene_cluster_GC_00003992|genome_name_P3354_OFSP_BE|gene_callers_id_111	sp|B0Y567|AFUMC_ASPFC	27.273	165	91	8	65	217	35	182	0.003	42.7	sp|B0Y567|AFUMC_ASPFC Glycosyltransferase afumC OS=Aspergillus fumigatus (strain CBS 144.89 / FGSC A1163 / CEA10) OX=451804 GN=afumC PE=1 SV=1
00000311|gene_cluster_GC_00004120|genome_name_P2694_LMG_BE|gene_callers_id_2406	sp|Q8Y5I1|FLUC1_LISMO	44.444	63	34	1	3	64	6	68	1.43e-06	45.4	sp|Q8Y5I1|FLUC1_LISMO Fluoride-specific ion channel FluC 1 OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e) OX=169963 GN=fluC1 PE=3 SV=1
00000311|gene_cluster_GC_00004120|genome_name_P2694_LMG_BE|gene_callers_id_2406	sp|Q71XT2|FLUC1_LISMF	44.444	63	34	1	3	64	6	68	2.03e-06	45.1	sp|Q71XT2|FLUC1_LISMF Fluoride-specific ion channel FluC 1 OS=Listeria monocytogenes serotype 4b (strain F2365) OX=265669 GN=fluC1 PE=3 SV=1
00000311|gene_cluster_GC_00004120|genome_name_P2694_LMG_BE|gene_callers_id_2406	sp|Q929T7|FLUC1_LISIN	42.857	63	35	1	3	64	6	68	7.30e-06	43.5	sp|Q929T7|FLUC1_LISIN Fluoride-specific ion channel FluC 1 OS=Listeria innocua serovar 6a (strain ATCC BAA-680 / CLIP 11262) OX=272626 GN=fluC1 PE=3 SV=1
00000311|gene_cluster_GC_00004120|genome_name_P2694_LMG_BE|gene_callers_id_2406	sp|Q38ZE4|FLUC2_LATSS	37.500	64	40	0	2	65	3	66	1.29e-05	42.7	sp|Q38ZE4|FLUC2_LATSS Fluoride-specific ion channel FluC 2 OS=Latilactobacillus sakei subsp. sakei (strain 23K) OX=314315 GN=fluC2 PE=3 SV=1
00000311|gene_cluster_GC_00004120|genome_name_P2694_LMG_BE|gene_callers_id_2406	sp|Q5FKD1|FLUC2_LACAC	37.736	53	26	1	3	48	4	56	3.82e-05	42.0	sp|Q5FKD1|FLUC2_LACAC Fluoride-specific ion channel FluC 2 OS=Lactobacillus acidophilus (strain ATCC 700396 / NCK56 / N2 / NCFM) OX=272621 GN=fluC2 PE=1 SV=1
00000313|gene_cluster_GC_00003559|genome_name_P2593_Unknown_BE|gene_callers_id_2212	sp|Q895K2|DPO3_CLOTE	25.140	179	109	10	4	170	413	578	1.87e-04	44.7	sp|Q895K2|DPO3_CLOTE DNA polymerase III PolC-type OS=Clostridium tetani (strain Massachusetts / E88) OX=212717 GN=polC PE=3 SV=1
00000313|gene_cluster_GC_00003559|genome_name_P2593_Unknown_BE|gene_callers_id_2212	sp|Q8XJR3|DPO3_CLOPE	27.219	169	103	8	3	162	434	591	4.74e-04	43.5	sp|Q8XJR3|DPO3_CLOPE DNA polymerase III PolC-type OS=Clostridium perfringens (strain 13 / Type A) OX=195102 GN=polC PE=3 SV=1
00000317|gene_cluster_GC_00003989|genome_name_P3351_Finger_millet_BE|gene_callers_id_1438	sp|Q9KEE9|ARAQ_HALH5	34.252	254	164	2	23	273	25	278	1.89e-48	165	sp|Q9KEE9|ARAQ_HALH5 Arabinooligosaccharides transport system permease protein AraQ OS=Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) OX=272558 GN=araQ PE=3 SV=1
00000317|gene_cluster_GC_00003989|genome_name_P3351_Finger_millet_BE|gene_callers_id_1438	sp|O32154|YURM_BACSU	32.319	263	174	3	13	273	39	299	5.55e-48	164	sp|O32154|YURM_BACSU Probable ABC transporter permease protein YurM OS=Bacillus subtilis (strain 168) OX=224308 GN=yurM PE=3 SV=1
00000317|gene_cluster_GC_00003989|genome_name_P3351_Finger_millet_BE|gene_callers_id_1438	sp|O50501|NGCG_STRCO	34.586	266	168	4	10	271	36	299	6.23e-48	164	sp|O50501|NGCG_STRCO Diacetylchitobiose uptake system permease protein NgcG OS=Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145) OX=100226 GN=ngcG PE=1 SV=1
00000317|gene_cluster_GC_00003989|genome_name_P3351_Finger_millet_BE|gene_callers_id_1438	sp|O31520|YESQ_BACSU	31.047	277	184	5	3	273	21	296	4.42e-44	154	sp|O31520|YESQ_BACSU Probable ABC transporter permease protein YesQ OS=Bacillus subtilis (strain 168) OX=224308 GN=yesQ PE=3 SV=1
00000317|gene_cluster_GC_00003989|genome_name_P3351_Finger_millet_BE|gene_callers_id_1438	sp|P94530|ARAQ_BACSU	31.274	259	165	3	23	273	27	280	4.26e-43	151	sp|P94530|ARAQ_BACSU Arabinooligosaccharides transport system permease protein AraQ OS=Bacillus subtilis (strain 168) OX=224308 GN=araQ PE=1 SV=2
00000318|gene_cluster_GC_00003258|genome_name_P2796_Unknown_BE|gene_callers_id_2043	sp|P44152|T1SH_HAEIN	26.761	213	139	10	14	221	4	204	8.00e-05	48.5	sp|P44152|T1SH_HAEIN Type I restriction enzyme HindI specificity subunit OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=hsdS PE=1 SV=1
00000318|gene_cluster_GC_00003258|genome_name_P2796_Unknown_BE|gene_callers_id_2043	sp|Q57594|T1S1_METJA	28.780	205	109	10	4	191	10	194	1.62e-04	47.4	sp|Q57594|T1S1_METJA Type I restriction enzyme MjaVII specificity subunit OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ0130 PE=1 SV=3
00000318|gene_cluster_GC_00003258|genome_name_P2796_Unknown_BE|gene_callers_id_2043	sp|Q58926|T1SX_METJA	25.131	191	134	6	4	189	15	201	4.87e-04	45.8	sp|Q58926|T1SX_METJA Putative type I restriction enzyme MjaX specificity subunit OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ1531 PE=3 SV=1
00000325|gene_cluster_GC_00004009|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_769	sp|Q46898|CAS5_ECOLI	32.653	147	77	8	4	129	5	150	1.65e-05	48.1	sp|Q46898|CAS5_ECOLI CRISPR system Cascade subunit CasD OS=Escherichia coli (strain K12) OX=83333 GN=casD PE=1 SV=2
00000327|gene_cluster_GC_00003931|genome_name_P2933_Rye_SD_BE|gene_callers_id_2522	sp|P40397|YHXC_BACSU	53.169	284	124	3	7	290	11	285	6.27e-101	300	sp|P40397|YHXC_BACSU Uncharacterized oxidoreductase YhxC OS=Bacillus subtilis (strain 168) OX=224308 GN=yhxC PE=3 SV=2
00000327|gene_cluster_GC_00003931|genome_name_P2933_Rye_SD_BE|gene_callers_id_2522	sp|O07575|YHDF_BACSU	49.470	283	136	2	7	289	13	288	1.41e-91	276	sp|O07575|YHDF_BACSU Uncharacterized oxidoreductase YhdF OS=Bacillus subtilis (strain 168) OX=224308 GN=yhdF PE=3 SV=1
00000327|gene_cluster_GC_00003931|genome_name_P2933_Rye_SD_BE|gene_callers_id_2522	sp|P80873|GS39_BACSU	47.518	282	146	1	7	288	5	284	8.60e-88	266	sp|P80873|GS39_BACSU General stress protein 39 OS=Bacillus subtilis (strain 168) OX=224308 GN=ydaD PE=1 SV=3
00000327|gene_cluster_GC_00003931|genome_name_P2933_Rye_SD_BE|gene_callers_id_2522	sp|Q9FZ42|ADRC1_ARATH	43.403	288	154	4	9	289	2	287	1.02e-85	261	sp|Q9FZ42|ADRC1_ARATH NADPH-dependent aldehyde reductase 1, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=ChlADR1 PE=1 SV=1
00000327|gene_cluster_GC_00003931|genome_name_P2933_Rye_SD_BE|gene_callers_id_2522	sp|Q9MA93|GRDH2_ARATH	43.581	296	152	6	1	289	1	288	8.94e-81	248	sp|Q9MA93|GRDH2_ARATH Glucose and ribitol dehydrogenase homolog 2 OS=Arabidopsis thaliana OX=3702 GN=At3g05260 PE=2 SV=1
00000332|gene_cluster_GC_00003754|genome_name_P2695_Unknown_BE|gene_callers_id_2122	sp|A0A0H3H138|DEDA_KLEPH	42.105	209	120	1	4	212	7	214	1.99e-58	186	sp|A0A0H3H138|DEDA_KLEPH DedA family protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=dedA PE=1 SV=1
00000332|gene_cluster_GC_00003754|genome_name_P2695_Unknown_BE|gene_callers_id_2122	sp|P0ABP6|DEDA_ECOLI	41.463	205	119	1	4	208	7	210	1.07e-56	182	sp|P0ABP6|DEDA_ECOLI Protein DedA OS=Escherichia coli (strain K12) OX=83333 GN=dedA PE=1 SV=1
00000332|gene_cluster_GC_00003754|genome_name_P2695_Unknown_BE|gene_callers_id_2122	sp|P0ABP7|DEDA_ECO57	41.463	205	119	1	4	208	7	210	1.07e-56	182	sp|P0ABP7|DEDA_ECO57 Protein DedA OS=Escherichia coli O157:H7 OX=83334 GN=dedA PE=3 SV=1
00000332|gene_cluster_GC_00003754|genome_name_P2695_Unknown_BE|gene_callers_id_2122	sp|P9WP09|Y364_MYCTU	40.724	221	124	4	1	216	1	219	3.44e-42	145	sp|P9WP09|Y364_MYCTU Uncharacterized membrane protein Rv0364 OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=Rv0364 PE=1 SV=1
00000332|gene_cluster_GC_00003754|genome_name_P2695_Unknown_BE|gene_callers_id_2122	sp|P9WP08|Y364_MYCTO	40.724	221	124	4	1	216	1	219	3.44e-42	145	sp|P9WP08|Y364_MYCTO Uncharacterized membrane protein MT0380 OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=MT0380 PE=3 SV=1
00000333|gene_cluster_GC_00003546|genome_name_P2500_SD_IT|gene_callers_id_1481	sp|P9WJA7|HIGA1_MYCTU	38.571	70	39	2	145	213	34	100	2.82e-06	48.9	sp|P9WJA7|HIGA1_MYCTU Antitoxin HigA1 OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=higA1 PE=1 SV=1
00000333|gene_cluster_GC_00003546|genome_name_P2500_SD_IT|gene_callers_id_1481	sp|P9WJA6|HIGA1_MYCTO	38.571	70	39	2	145	213	34	100	2.82e-06	48.9	sp|P9WJA6|HIGA1_MYCTO Antitoxin HigA1 OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=higA1 PE=3 SV=1
00000339|gene_cluster_GC_00003787|genome_name_P2695_Unknown_BE|gene_callers_id_2270	sp|Q9CNC5|Y507_PASMU	22.464	276	177	7	6	261	2	260	3.51e-04	46.6	sp|Q9CNC5|Y507_PASMU Uncharacterized membrane protein PM0507 OS=Pasteurella multocida (strain Pm70) OX=272843 GN=PM0507 PE=3 SV=1
00000343|gene_cluster_GC_00003269|genome_name_P2694_LMG_BE|gene_callers_id_2294	sp|P29472|YLA3_LACAI	52.941	34	16	0	4	37	17	50	1.60e-04	38.9	sp|P29472|YLA3_LACAI Uncharacterized 14.4 kDa protein in laf 3'region OS=Lactobacillus acidophilus OX=1579 PE=4 SV=1
00000344|gene_cluster_GC_00003709|genome_name_P2694_LMG_BE|gene_callers_id_2033	sp|P30339|CADC_ALKPO	73.770	122	32	0	2	123	1	122	3.62e-64	193	sp|P30339|CADC_ALKPO Cadmium resistance transcriptional regulatory protein CadC OS=Alkalihalophilus pseudofirmus (strain ATCC BAA-2126 / JCM 17055 / OF4) OX=398511 GN=cadC PE=3 SV=2
00000344|gene_cluster_GC_00003709|genome_name_P2694_LMG_BE|gene_callers_id_2033	sp|P20047|CADC_STAAU	71.311	122	35	0	2	123	1	122	1.86e-62	189	sp|P20047|CADC_STAAU Cadmium resistance transcriptional regulatory protein CadC OS=Staphylococcus aureus OX=1280 GN=cadC PE=1 SV=1
00000344|gene_cluster_GC_00003709|genome_name_P2694_LMG_BE|gene_callers_id_2033	sp|P37374|CADF_STAAU	56.034	116	51	0	4	119	2	117	7.55e-41	134	sp|P37374|CADF_STAAU Cadmium resistance transcriptional regulatory protein CadC homolog OS=Staphylococcus aureus OX=1280 GN=cadC PE=4 SV=1
00000344|gene_cluster_GC_00003709|genome_name_P2694_LMG_BE|gene_callers_id_2033	sp|Q56405|CADC_LISMN	54.630	108	49	0	6	113	4	111	3.18e-38	128	sp|Q56405|CADC_LISMN Cadmium resistance transcriptional regulatory protein CadC OS=Listeria monocytogenes OX=1639 GN=cadC PE=3 SV=1
00000344|gene_cluster_GC_00003709|genome_name_P2694_LMG_BE|gene_callers_id_2033	sp|P0A4U2|CADC_LISIN	50.000	118	59	0	4	121	2	119	7.69e-33	114	sp|P0A4U2|CADC_LISIN Cadmium resistance transcriptional regulatory protein CadC OS=Listeria innocua serovar 6a (strain ATCC BAA-680 / CLIP 11262) OX=272626 GN=cadC PE=3 SV=1
00000350|gene_cluster_GC_00003859|genome_name_P2933_Rye_SD_BE|gene_callers_id_2176	sp|P71059|EPSJ_BACSU	27.434	226	151	3	4	228	5	218	5.72e-21	95.5	sp|P71059|EPSJ_BACSU Uncharacterized glycosyltransferase EpsJ OS=Bacillus subtilis (strain 168) OX=224308 GN=epsJ PE=2 SV=1
00000350|gene_cluster_GC_00003859|genome_name_P2933_Rye_SD_BE|gene_callers_id_2176	sp|A0A0H2URH7|GLYAT_STRPN	39.496	119	71	1	3	121	6	123	7.88e-20	94.0	sp|A0A0H2URH7|GLYAT_STRPN Glycosyltransferase GlyA OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) OX=170187 GN=glyA PE=3 SV=1
00000350|gene_cluster_GC_00003859|genome_name_P2933_Rye_SD_BE|gene_callers_id_2176	sp|Q57022|Y868_HAEIN	40.385	104	62	0	1	104	3	106	1.62e-18	87.0	sp|Q57022|Y868_HAEIN Uncharacterized glycosyltransferase HI_0868 OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=HI_0868 PE=3 SV=1
00000350|gene_cluster_GC_00003859|genome_name_P2933_Rye_SD_BE|gene_callers_id_2176	sp|P71057|EPSH_BACSU	34.884	129	73	3	4	132	6	123	3.38e-18	87.4	sp|P71057|EPSH_BACSU Putative glycosyltransferase EpsH OS=Bacillus subtilis (strain 168) OX=224308 GN=epsH PE=2 SV=1
00000350|gene_cluster_GC_00003859|genome_name_P2933_Rye_SD_BE|gene_callers_id_2176	sp|P11290|YIBD_ECOLI	27.586	232	158	6	3	234	7	228	6.22e-18	86.7	sp|P11290|YIBD_ECOLI Uncharacterized glycosyltransferase YibD OS=Escherichia coli (strain K12) OX=83333 GN=yibD PE=3 SV=2
00000351|gene_cluster_GC_00003420|genome_name_P2695_Unknown_BE|gene_callers_id_2266	sp|P71055|EPSF_BACSU	26.648	364	251	9	2	356	5	361	2.75e-23	103	sp|P71055|EPSF_BACSU Putative glycosyltransferase EpsF OS=Bacillus subtilis (strain 168) OX=224308 GN=epsF PE=2 SV=1
00000351|gene_cluster_GC_00003420|genome_name_P2695_Unknown_BE|gene_callers_id_2266	sp|B5T072|WCLR_ECOLX	26.570	207	140	5	105	301	108	312	2.83e-13	73.9	sp|B5T072|WCLR_ECOLX UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol alpha-1,3-galactosyltransferase OS=Escherichia coli OX=562 GN=wclR PE=1 SV=1
00000351|gene_cluster_GC_00003420|genome_name_P2695_Unknown_BE|gene_callers_id_2266	sp|Q65CC1|KANF_STRKN	24.409	254	161	8	105	329	102	353	1.40e-12	72.0	sp|Q65CC1|KANF_STRKN 2-deoxystreptamine glucosyltransferase OS=Streptomyces kanamyceticus OX=1967 GN=kanF PE=1 SV=1
00000351|gene_cluster_GC_00003420|genome_name_P2695_Unknown_BE|gene_callers_id_2266	sp|Q46634|AMSD_ERWAM	30.070	143	83	5	201	336	185	317	3.73e-11	67.4	sp|Q46634|AMSD_ERWAM Amylovoran biosynthesis glycosyltransferase AmsD OS=Erwinia amylovora OX=552 GN=amsD PE=3 SV=2
